paper_id:START_ID;volume_id:string;pages:string;year:int
742881;500004927;259-270;1979
740330;500004928;664-674;1980
740408;500004928;718-735;1980
740428;500004928;72-80;1980
740443;500004928;797-821;1980
740731;500004928;235-249;1980
741008;500004928;250-262;1980
741059;500004928;758-771;1980
741102;500004928;356-364;1980
742004;500004928;313-322;1980
742475;500004928;228-234;1980
742738;500004928;633-655;1980
742805;500004928;428-444;1980
740293;500004929;81-99;1981
740993;500004929;487-501;1981
741179;500004929;423-434;1981
741391;500004929;435-453;1981
741527;500004929;680-695;1981
741559;500004929;41-70;1981
741853;500004929;25-40;1981
741934;500004929;615-628;1981
742882;500004929;289-304;1981
740135;500004930;33-57;1982
740552;500004930;841-862;1982
740959;500004930;678-698;1982
741030;500004930;668-677;1982
741085;500004930;333-362;1982
741345;500004930;310-332;1982
741514;500004930;394-403;1982
741613;500004930;363-372;1982
741639;500004930;699-717;1982
741831;500004930;986-997;1982
742160;500004930;96-102;1982
742166;500004930;718-740;1982
742217;500004930;127-151;1982
742285;500004930;152-170;1982
742515;500004930;68-95;1982
742672;500004930;952-985;1982
742902;500004930;373-393;1982
740122;500004931;767-786;1983
740235;500004931;479-513;1983
740313;500004931;186-196;1983
740349;500004931;55-79;1983
740575;500004931;787-804;1983
740589;500004931;668-676;1983
740592;500004931;805-819;1983
741991;500004931;22-32;1983
742417;500004931;36-54;1983
742512;500004931;231-258;1983
742941;500004931;514-550;1983
742952;500004931;323-342;1983
740129;500004932;718-741;1984
741361;500004932;742-760;1984
741385;500004932;560-599;1984
741815;500004932;538-544;1984
742005;500004932;761-791;1984
742077;500004932;826-838;1984
742329;500004932;392-400;1984
742356;500004932;47-85;1984
742435;500004932;227-244;1984
742701;500004932;855-878;1984
742721;500004932;518-544;1984
740168;500004933;28-51;1985
740203;500004933;191-204;1985
740223;500004933;618-651;1985
740441;500004933;824-840;1985
740837;500004933;374-382;1985
740877;500004933;652-686;1985
741519;500004933;314-326;1985
741615;500004933;445-465;1985
743020;500004933;841-860;1985
740425;500004934;349-370;1986
740737;500004934;151-178;1986
740773;500004934;105-129;1986
741009;500004934;Jan-59;1986
741037;500004934;423-450;1986
741913;500004934;593-602;1986
741188;500004935;626-645;1987
741195;500004935;349-375;1987
741399;500004935;596-615;1987
741894;500004935;77-97;1987
741944;500004935;661-685;1987
741965;500004935;209-219;1987
742041;500004935;544-577;1987
742449;500004935;578-595;1987
742671;500004935;28-59;1987
740446;500004936;146-160;1988
740630;500004936;161-184;1988
741261;500004936;433-446;1988
741980;500004936;845-875;1988
742068;500004936;404-432;1988
742540;500004936;Jan-17;1988
742572;500004936;345-373;1988
742695;500004936;121-145;1988
742781;500004936;921-940;1988
742909;500004936;70-120;1988
740173;500004937;46-68;1989
740980;500004937;687-718;1989
741035;500004937;69-91;1989
741493;500004937;230-269;1989
741893;500004937;790-825;1989
742018;500004937;335-348;1989
742178;500004937;929-965;1989
742488;500004937;270-279;1989
741075;500004938;491-523;1990
741149;500004938;279-317;1990
742932;500004938;720-741;1990
740391;500004939;120-161;1991
740709;500004939;815-853;1991
740939;500004939;620-650;1991
741003;500004939;329-381;1991
741084;500004939;104-119;1991
741192;500004939;205-221;1991
741878;500004939;534-558;1991
742597;500004939;588-619;1991
741314;500004940;71-94;1992
741364;500004940;859-868;1992
742198;500004941;831-872;1993
741897;500004942;1178-1215;1994
742156;500004942;1216-1266;1994
742726;500004942;1151-1177;1994
741065;500004943;Mar-42;1995
741132;500004943;1059-1090;1995
741177;500004943;1194-1230;1995
741369;500004943;711-740;1995
741454;500004943;741-843;1995
740933;500004944;225-267;1996
741094;500004944;20-74;1996
742359;500004944;474-523;1996
742472;500004944;685-722;1996
742968;500004944;937-972;1996
740613;500004945;806-825;1997
741659;500004945;320-344;1997
740746;500004946;891-923;1998
742483;500004946;798-842;1998
740404;500004947;604-632;1999
741151;500004947;92-112;1999
742293;500004948;644-680;2000
742283;500004949;828-858;2002
740690;500004950;03-Jul;2003
741201;500004950;58-62;2003
740922;500004951;671-697;2004
742546;500004952;961-1023;2005
742703;500004953;15;2007
742336;500004954;30:1-30:87;2012
741586;500004955;44:1-44:69;2016
742926;500004955;4:1-4:51;2016
744105;500004956;127-145;1968
744240;500004957;95-96;1971
744958;500004957;331-343;1971
743855;500004958;99-127;1977
744960;500004959;105-130;1979
743128;500004960;127-144;1982
743722;500004961;01-Aug;1983
744310;500004962;95-106;1990
743363;500004963;273-294;1991
743796;500004963;179-200;1991
743708;500004964;93-122;1992
744139;500004965;491-508;1994
743044;500004966;63-94;1996
743921;500004966;157-167;1996
743595;500004967;533-554;2009
744825;500004967;64-73;2009
743046;500004968;157-173;2010
743134;500004969;218-249;2010
743153;500004970;767-780;2011
744395;500004971;632-638;2011
743116;500004972;516-536;2012
743610;500004973;279-280;2014
744001;500004974;337-376;2015
745060;500004975;2:1-2:17;2007
749581;500004976;130-138;1976
748175;500004977;95-114;1978
748237;500004977;155-167;1978
749517;500004978;345-357;1982
747251;500004979;107-131;1984
749165;500004980;1007-1014;1996
748530;500004981;1205-1215;1997
749056;500004981;1305-1315;1997
749690;500004981;1257-1267;1997
745805;500004982;736-738;1998
746147;500004982;2269-2278;1998
748039;500004982;631-633;1998
748045;500004982;259-270;1998
748458;500004982;65-74;1998
749778;500004982;359-367;1998
750575;500004982;161-172;1998
750604;500004982;469-477;1998
751112;500004982;107-117;1998
745359;500004983;2263-2270;1999
747134;500004983;1155-1169;1999
749298;500004983;1171-1187;1999
749486;500004984;487-510;2000
748013;500004985;633-644;2000
747549;500004986;317-337;2000
748320;500004987;169-179;2001
745361;500004988;225-246;2002
751019;500004989;01-Mar;2002
745589;500004990;805-817;2003
749052;500004991;135-152;2004
749360;500004991;353-382;2004
750001;500004992;399-419;2004
750309;500004993;269-294;2005
745252;500004994;1430-1447;2006
745548;500004994;1547-1563;2006
746680;500004994;1938-1951;2006
748121;500004994;826-841;2006
746023;500004995;3978-3988;2007
748922;500004995;2958-2975;2007
746832;500004996;2947-2960;2008
747722;500004996;514-530;2008
748342;500004996;1492-1505;2008
748803;500004996;675-694;2008
745248;500004997;2140-2152;2009
746410;500004997;2537-2551;2009
746494;500004997;2782-2799;2009
750849;500004997;744-758;2009
751244;500004998;2613-2625;2010
745671;500004999;61-73;2011
745686;500004999;2886-2898;2011
747699;500004999;2534-2544;2011
750063;500004999;1291-1309;2011
747578;500005000;3446-3455;2012
747679;500005000;3531-3547;2012
751315;500005000;2038-2048;2012
751373;500005000;1470-1485;2012
746603;500005001;44-61;2014
750135;500005001;33-43;2014
746392;500005002;218-233;2015
746446;500005003;369-379;2015
745754;500005004;51-61;2016
751187;500005005;01-Nov;2016
748860;500005006;63-80;2016
747613;500005007;145-147;2016
746916;500005008;357-370;2016
750118;500005009;128-136;2018
749462;500005010;166-178;2018
750440;500005011;132-145;2018
746845;500005012;150-169;2019
750254;500005013;69-74;1991
747788;500005014;155-162;1991
749966;500005015;111-114;1991
747975;500005016;335-344;1992
745716;500005017;1215-1223;1994
745632;500005018;1333-1348;1995
747334;500005018;691-701;1995
748370;500005018;1065-1073;1995
749286;500005018;165-173;1994
749414;500005018;67-84;1994
749640;500005018;175-182;1994
745983;500005019;137-146;1995
749743;500005019;69-75;1995
750435;500005019;119-125;1995
751113;500005019;1769-1790;1996
751806;500005020;106-113;2003
751688;500005021;189-191;2008
751816;500005022;39-45;2010
751685;500005023;79-89;2012
751813;500005024;59-68;2015
751950;500005025;117-127;2017
752902;500005026;2098-2103;1999
754460;500005026;178-181;1999
755570;500005026;169-172;1999
757378;500005026;334-336;1999
753726;500005027;960-964;2000
757200;500005027;453-461;2000
757221;500005027;353-358;2000
758094;500005028;1618-1623;2001
757155;500005029;679-682;2002
757497;500005029;1067-1077;2002
757883;500005029;1705-1710;2002
758905;500005029;1915-1919;2002
752641;500005030;2069-2072;2003
759126;500005030;1750-1755;2003
754629;500005031;1421-1423;2004
755876;500005031;87-90;2004
757081;500005031;1045;2004
758037;500005031;2275-2280;2004
756853;500005032;1956-1961;2006
751995;500005033;1642-1653;2007
756654;500005033;957-961;2007
757458;500005033;117-122;2007
751965;500005034;668-682;2008
753354;500005034;1942-1947;2008
753525;500005034;153-165;2008
754179;500005034;393-399;2008
755080;500005034;257-272;2008
756421;500005034;2385-2391;2008
758428;500005034;2149-2153;2008
753714;500005035;1875-1880;2009
757244;500005035;2451-2455;2009
758249;500005035;1643-1648;2009
759304;500005035;2506-2517;2009
754882;500005036;2113-2119;2010
758119;500005036;2891-2895;2010
758576;500005036;554-559;2010
752683;500005037;1059-1074;2011
753281;500005037;1075-1089;2011
755145;500005037;1915-1920;2011
757181;500005037;2515-2529;2011
758334;500005037;2116-2127;2011
752422;500005038;2917-2922;2012
756192;500005038;260-265;2012
757396;500005038;3252-3259;2012
753064;500005039;947-961;2013
753208;500005039;2354-2359;2013
756206;500005039;1866-1869;2013
758573;500005039;2481-2494;2013
752291;500005040;3266-3281;2014
758437;500005040;1355-1359;2014
755171;500005041;2336-2349;2015
756614;500005041;1686-1691;2015
758259;500005041;2506-2511;2015
758713;500005041;509-514;2015
758887;500005041;19-33;2015
759022;500005041;2831-2836;2015
754437;500005042;2288-2294;2016
755311;500005042;1508-1523;2016
752489;500005043;113-122;2017
752811;500005043;1484-1490;2017
752924;500005043;740-752;2017
753362;500005043;5650-5665;2017
754592;500005043;6237-6249;2017
755753;500005043;1927-1932;2017
756622;500005043;1150-1164;2017
757610;500005043;6183-6194;2017
758325;500005043;4965-4979;2017
758422;500005043;4109-4115;2017
753339;500005044;2722-2729;2018
756665;500005044;4317-4322;2018
757727;500005044;3456-3463;2018
759749;500005045;75-116;1985
759770;500005045;305-326;1985
760421;500005045;139-154;1985
760466;500005045;253-271;1985
760146;500005046;Jan-29;1987
760309;500005046;145-168;1987
760891;500005046;123-144;1987
759532;500005047;323-338;1989
759719;500005047;137-147;1988
759757;500005047;245-260;1989
759828;500005047;109-131;1988
759889;500005047;261-284;1989
760189;500005047;197-220;1988
760221;500005047;71-85;1988
760369;500005047;285-302;1989
760665;500005047;Jan-27;1988
759564;500005048;287-304;1989
759586;500005048;321-352;1989
760545;500005048;43-67;1989
760968;500005048;223-244;1989
760225;500005049;353-382;1990
760406;500005049;207-226;1990
760447;500005049;333-352;1990
760653;500005049;59-72;1990
760818;500005049;263-287;1990
759503;500005050;205-234;1991
759984;500005050;297-317;1991
760064;500005050;251-273;1991
760784;500005050;47-73;1991
760831;500005050;367-391;1991
759454;500005051;47-83;1991
760116;500005051;239-267;1991
760398;500005051;115-154;1991
759474;500005052;153-183;1992
760069;500005052;Jan-17;1992
760528;500005052;309-327;1992
760734;500005052;57-89;1992
760902;500005052;131-151;1992
759520;500005053;121-155;1992
760013;500005053;157-204;1992
759568;500005054;Jan-27;1993
759578;500005054;29-44;1993
760186;500005054;229-257;1993
760334;500005054;187-223;1993
760906;500005054;65-100;1993
759416;500005055;271-297;1993
759548;500005055;299-316;1993
760135;500005055;21-60;1993
760156;500005055;125-150;1993
760659;500005055;61-102;1993
759746;500005056;107-142;1994
759910;500005056;313-359;1994
760504;500005056;143-166;1994
760914;500005056;197-222;1994
759533;500005057;67-96;1994
760140;500005058;Jan-26;1994
760349;500005058;143-186;1994
759639;500005059;241-268;1995
759758;500005060;Jan-29;1995
759684;500005061;253-280;1997
759599;500005062;233-259;1997
760321;500005063;239-256;1998
760534;500005063;157-181;1997
760991;500005063;211-238;1998
760059;500005064;55-97;1998
760187;500005065;271-290;1998
759517;500005066;313-336;1998
759526;500005067;255-275;1998
759648;500005067;Mar-30;1998
759948;500005067;277-298;1998
760436;500005068;381-404;1999
759875;500005069;155-162;2002
759511;500005070;105-124;2002
759824;500005071;347-367;2003
759933;500005072;114-136;2007
759831;500005073;362-380;2007
760887;500005073;381-396;2007
760916;500005074;453-480;2009
760258;500005075;60-74;2013
760111;500005076;38-53;2014
760703;500005077;240-254;2015
759762;500005078;Jan-23;2017
759731;500005079;43-63;2018
761013;500005080;133-148;1985
761387;500005080;105-118;1985
761808;500005080;159-174;1985
762368;500005080;235-242;1985
762702;500005081;53-68;1986
761062;500005082;87-109;1987
761496;500005082;195-211;1987
761450;500005083;223-238;1988
762616;500005083;129-157;1988
762184;500005084;Jan-16;1988
761156;500005085;53-76;1989
761811;500005085;15-33;1989
762062;500005086;17-41;1991
762275;500005086;219-235;1991
761682;500005087;278-300;1994
762761;500005087;245-265;1994
762798;500005088;163-182;1998
762376;500005089;69-89;1998
761654;500005090;37-60;2000
761210;500005091;Jan-26;2002
762416;500005092;129-145;2004
761671;500005093;91-93;2005
762087;500005094;1102-1120;2007
761744;500005095;180-200;2011
762508;500005095;21-44;2011
761235;500005096;336-355;2012
762174;500005096;297-298;2012
761889;500005097;57-71;2014
761663;500005098;63-81;2014
762283;500005098;82-101;2014
762021;500005099;1;2016
761184;500005100;43-57;2018
761023;500005101;95-114;1999
761690;500005101;Jan-18;2015
761745;500005101;Jan-17;2018
761985;500005101;165-183;1999
763111;500005102;Jan-20;1980
762989;500005103;23-35;1982
763546;500005103;48-52;1982
763738;500005103;16-21;1982
762969;500005104;23-33;1983
763034;500005104;37-47;1983
763069;500005104;33-35;1983
763527;500005104;Mar-13;1983
763619;500005104;34-37;1983
763895;500005104;31-33;1983
764219;500005104;15-33;1983
763756;500005105;21-32;1984
763828;500005105;71-72;1984
764040;500005105;15-27;1984
763026;500005106;180-190;1985
763331;500005106;38-43;1985
763788;500005106;80-93;1985
763971;500005106;65-85;1986
764015;500005106;32-36;1985
764139;500005106;40-62;1986
764374;500005106;150-164;1985
764533;500005106;136-149;1985
762998;500005107;82-106;1986
763341;500005107;66-77;1986
763728;500005107;38-53;1986
764321;500005107;45-61;1986
763386;500005108;41-53;1987
763666;500005108;25-40;1987
763726;500005108;55-61;1987
763990;500005108;69-75;1987
764167;500005108;53-67;1987
763632;500005109;49-61;1988
763862;500005109;95-112;1988
764259;500005109;27-45;1988
762884;500005110;19-36;1989
763174;500005110;32-48;1989
763222;500005110;61-62;1989
763593;500005110;40-44;1989
763857;500005110;45-50;1989
763876;500005110;91-92;1989
764153;500005110;26-39;1989
764529;500005110;51-60;1989
763375;500005111;60-79;1990
763523;500005111;16-23;1990
764307;500005111;61-77;1990
762974;500005112;81-94;1991
763138;500005112;42-55;1991
763304;500005112;36-56;1991
763308;500005112;64-91;1991
763422;500005112;50-63;1991
764497;500005112;52-68;1991
763008;500005113;45-62;1992
763741;500005113;32-44;1992
764157;500005113;57-70;1992
764220;500005113;50-54;1992
763078;500005114;69-80;1993
763393;500005115;77-82;1994
763494;500005115;29-43;1994
764002;500005116;21-39;1995
763716;500005117;145-147;1997
764336;500005117;47-56;1997
762978;500005118;47-58;1998
763214;500005118;61-69;1998
763761;500005118;95-107;1998
763966;500005118;109-121;1998
764266;500005118;135-138;1998
763445;500005119;67-76;2000
762926;500005120;112;2003
764257;500005121;08-Sep;2004
763910;500005122;03-Nov;2005
763680;500005123;13-22;2007
763978;500005124;09-Dec;2008
763561;500005125;109-114;2012
763408;500005126;93-98;2017
764168;500005126;91-93;2017
764684;500005127;184-194;1990
767480;500005128;611-621;1992
766516;500005129;1316-1331;1995
766648;500005129;617-627;1995
768085;500005129;1108-1122;1995
764614;500005130;740-754;1996
765246;500005130;665-670;1996
765689;500005130;769-782;1996
765022;500005131;640-657;1997
765435;500005131;695-711;1997
765482;500005131;1226-1235;1997
767572;500005132;1137-1152;1998
768649;500005133;613-626;1999
768606;500005134;485-490;2000
764569;500005135;223-237;2001
765802;500005135;337-345;2001
764778;500005136;1084;2002
765456;500005137;487-501;2003
767444;500005137;1155-1167;2003
767288;500005138;428-443;2005
764576;500005139;335-347;2006
767566;500005139;1097-1109;2006
768383;500005139;865-882;2006
765692;500005140;1727-1739;2007
766819;500005141;750-763;2008
768384;500005142;219-232;2009
765131;500005143;480-493;2010
767764;500005144;1497-1505;2011
768234;500005144;673-686;2011
765490;500005145;1908-1914;2012
765552;500005145;1030-1037;2012
764659;500005146;1267-1276;2013
765941;500005146;881-892;2013
766335;500005146;2439-2450;2013
768377;500005146;1422-1435;2013
766607;500005147;498-507;2014
767806;500005147;3306-3316;2014
767843;500005148;1718-1731;2015
764733;500005149;2475-2476;2016
766431;500005149;1;2016
766456;500005149;1289-1302;2016
767964;500005149;428-440;2016
764754;500005150;1189-1201;2017
766792;500005150;2428-2439;2017
767226;500005150;1607-1620;2017
766818;500005151;1515-1529;2018
767238;500005151;2046-2058;2018
768199;500005152;204-217;2019
768969;500005153;107-126;2008
768955;500005154;125-145;2013
768887;500005155;359-371;2016
768911;500005156;283-295;2017
769039;500005157;221-238;2018
770837;500005158;;2007
772222;500005159;;2009
773185;500005159;;2009
773747;500005159;;2009
774304;500005159;;2009
774802;500005159;;2009
770980;500005160;;2010
772053;500005160;;2010
772228;500005160;;2010
772804;500005160;;2010
773738;500005160;;2010
774077;500005160;;2010
774545;500005160;;2010
773694;500005161;;2011
773963;500005161;;2011
769772;500005162;;2012
770221;500005162;;2012
774467;500005162;;2012
769799;500005163;;2013
770853;500005163;;2013
769692;500005164;;2014
770712;500005164;;2014
771585;500005164;;2014
773138;500005164;;2014
774221;500005164;;2014
769343;500005165;;2015
769734;500005165;;2015
770982;500005165;;2015
771469;500005165;;2015
772180;500005165;;2015
774849;500005165;;2015
770288;500005166;;2016
770951;500005166;;2016
773734;500005166;;2016
769634;500005167;;2017
770363;500005167;;2017
772308;500005167;;2017
773213;500005167;;2017
770259;500005168;;2018
772873;500005168;;2018
774571;500005168;;2018
774945;500005169;8;2007
775171;500005170;10:1-10:16;2013
775231;500005171;18:1-18:20;2017
775968;500005172;1;2010
776775;500005173;395690:1-395690:7;2011
775379;500005174;356187:1-356187:7;2012
775496;500005174;368050:1-368050:6;2012
775356;500005175;609857:1-609857:7;2013
776599;500005175;430276:1-430276:13;2013
775342;500005176;950290:1-950290:8;2014
775390;500005176;609801:1-609801:8;2014
776329;500005176;624642:1-624642:13;2014
776439;500005176;707208:1-707208:2;2014
775669;500005177;598415:1-598415:10;2015
775914;500005177;362806:1-362806:8;2015
776473;500005177;910423:1-910423:12;2015
776706;500005177;574238:1-574238:8;2015
775274;500005178;3572705:1-3572705:9;2016
775418;500005178;6481282:1-6481282:7;2016
776001;500005178;2386031:1-2386031:12;2016
776186;500005178;9352725:1-9352725:29;2016
776694;500005179;4820935:1-4820935:14;2017
775990;500005180;5952941:1-5952941:13;2019
777123;500005181;42-62;2015
776866;500005182;66;2016
776876;500005182;143;2016
777077;500005182;108;2016
777249;500005182;164;2016
777308;500005182;146;2016
777407;500005183;256-277;2007
777525;500005184;48-67;2012
777482;500005185;309-329;2016
779263;500005186;23;1999
778213;500005187;12;2000
777959;500005188;25;2003
777976;500005189;22;2005
778005;500005190;10;2007
778346;500005191;6;2008
778672;500005192;11;2010
779075;500005193;23;2011
778881;500005194;13;2012
779272;500005194;23;2012
778471;500005195;14;2015
779228;500005196;36;2016
778818;500005197;17;2018
779601;500005198;315-336;2007
779809;500005199;382-397;2009
779811;500005200;358-375;2013
779361;500005201;225-247;2015
779430;500005202;210-228;2016
779403;500005203;125-144;2016
779924;500005204;279-293;2005
780000;500005204;339-351;2005
779840;500005205;313-336;2010
780133;500005206;267-295;2015
781391;500005207;137-147;1991
781450;500005208;183-194;1992
780845;500005209;69-84;1993
781744;500005210;193-200;1994
787082;500005210;179-191;1994
781885;500005211;335-340;1994
782775;500005212;231-244;1995
783532;500005213;369-372;1995
784945;500005214;187-200;1995
780623;500005215;165-174;1996
786315;500005216;161-172;1996
782815;500005217;65-79;1997
782432;500005218;101-111;1997
780682;500005219;257-266;1998
781611;500005220;Jan-26;1998
782945;500005221;191-198;1999
786321;500005222;117-127;1999
784485;500005223;139-152;1999
781909;500005224;Nov-27;1999
783049;500005225;19-42;1999
783878;500005226;1629-1654;2000
784996;500005226;219-230;2000
785355;500005226;333-342;2000
782108;500005227;1041-1052;2001
784284;500005227;2363-2382;2001
782062;500005228;1861-1872;2002
784227;500005228;407-416;2002
780989;500005229;2621-2630;2003
781137;500005229;2301-2309;2003
781682;500005230;2367-2387;2004
782195;500005230;1429-1445;2004
786054;500005230;589-599;2004
780313;500005231;147-161;2005
780892;500005231;491-503;2005
782503;500005231;2394-2411;2005
783659;500005231;325-356;2005
780375;500005232;3549-3558;2006
780471;500005232;3150-3159;2006
783949;500005232;153-170;2006
785779;500005232;2582-2591;2006
784466;500005233;3063-3074;2007
780849;500005234;2731-2737;2008
781255;500005234;2335-2339;2008
781352;500005235;685-691;2009
781508;500005235;1023-1031;2009
786110;500005235;1334-1346;2009
781050;500005236;2331-2332;2010
782593;500005236;3015-3025;2010
783834;500005236;282-291;2010
781752;500005237;1168-1181;2011
781940;500005237;801-820;2011
784820;500005237;28-37;2011
785581;500005237;2127-2131;2011
785706;500005237;1838-1851;2011
785824;500005237;2237-2245;2011
780556;500005238;1844-1852;2012
781145;500005238;1268-1280;2012
783040;500005238;189-197;2012
784394;500005238;2332-2338;2012
786977;500005238;1646-1657;2012
782027;500005239;3528-3540;2013
783330;500005239;3062-3075;2013
783525;500005239;1748-1763;2013
785758;500005239;957-960;2013
781105;500005240;33-47;2014
782032;500005241;92-102;2014
782974;500005242;101-111;2014
783695;500005242;42-50;2014
780734;500005243;339-345;2014
785273;500005243;432-436;2014
785414;500005243;70-79;2014
787172;500005244;395-406;2015
785514;500005245;64-73;2015
786906;500005246;211-217;2015
781894;500005247;157-163;2015
784472;500005248;219-229;2015
784308;500005249;594-606;2016
781724;500005250;86-99;2016
782053;500005250;288;2016
783403;500005251;17-24;2016
783495;500005252;150-154;2017
786691;500005253;214-225;2018
781025;500005254;236-260;2019
787461;500005255;88-98;1983
787548;500005255;Mar-24;1983
787585;500005255;299-319;1983
787880;500005255;230-253;1983
787999;500005255;143-158;1983
787417;500005256;Jan-25;1984
787680;500005256;267-288;1984
787974;500005256;235-262;1984
787989;500005256;173-196;1984
788003;500005256;96-122;1984
787369;500005257;253-278;1985
787372;500005257;63-88;1985
787513;500005257;Feb-21;1985
787582;500005257;165-184;1985
787692;500005257;35-62;1985
787829;500005257;279-291;1985
787327;500005258;312-330;1986
787373;500005258;164-181;1986
787467;500005258;271-287;1986
787534;500005258;205-225;1986
787859;500005258;345-383;1986
787900;500005258;257-270;1986
787360;500005259;48-69;1987
787365;500005259;27-47;1987
787398;500005259;393-427;1987
787411;500005259;Mar-26;1987
787791;500005259;70-95;1987
787871;500005259;237-257;1987
788007;500005259;115-131;1987
787319;500005260;42-62;1988
787427;500005260;303-331;1988
787448;500005260;187-214;1988
787468;500005260;Jan-41;1988
787336;500005261;158-180;1989
787350;500005261;339-377;1989
787510;500005261;Mar-29;1989
787613;500005261;378-419;1989
787775;500005261;123-157;1989
787838;500005261;103-122;1989
788004;500005261;85-100;1989
787485;500005262;140-158;1990
787699;500005262;159-180;1990
787725;500005262;Jan-26;1990
787727;500005262;387-430;1990
787941;500005262;325-362;1990
788016;500005262;103-139;1990
787550;500005263;123-151;1991
787722;500005263;Jan-30;1991
787920;500005263;336-369;1991
787340;500005264;51-90;1992
787721;500005264;Jan-50;1992
787569;500005265;133-142;1993
787359;500005266;35-68;1994
787430;500005266;233-251;1994
787839;500005266;69-91;1994
787858;500005267;115-144;1995
787991;500005267;206-233;1995
787377;500005268;109-137;1996
787383;500005268;349-379;1996
787617;500005268;268-296;1996
787800;500005268;237-267;1996
787389;500005269;32-66;1997
787632;500005269;223-253;1997
787864;500005269;195-222;1997
787898;500005270;295-321;1998
787705;500005271;250-269;1999
787599;500005272;242-262;2001
787709;500005272;310-335;2001
787482;500005273;10:1-10:32;2010
787923;500005274;11:1-11:30;2016
788230;500005275;81-87;1997
788235;500005276;78375:1-78375:14;2006
788055;500005277;483267:1-483267:14;2008
789541;500005278;01-Jul;1994
789529;500005279;273-284;1995
790763;500005280;224-233;1996
788919;500005281;394-395;1997
789080;500005281;252-253;1997
788641;500005282;322-331;1999
790792;500005283;439-443;2000
788739;500005284;346-356;2005
790493;500005284;64-71;2005
789811;500005285;344-352;2006
790908;500005285;378-384;2006
789231;500005286;478-488;2007
789260;500005286;440-450;2007
788568;500005287;65-76;2008
789826;500005287;424-429;2008
790661;500005288;238-246;2009
791199;500005289;341-344;2010
788670;500005290;24-31;2011
788728;500005290;485-490;2011
790427;500005290;732-737;2011
791081;500005290;529;2011
790106;500005291;341-345;2012
790138;500005291;186-189;2012
789557;500005292;16-24;2013
790194;500005292;252-259;2013
790900;500005292;898-905;2013
789944;500005293;e42-e47;2015
790997;500005293;453-458;2015
790444;500005294;316-322;2017
789820;500005295;1000-1007;2018
790439;500005295;730-738;2018
791600;500005296;40-45;2008
791473;500005297;37-42;2009
792250;500005298;04-Oct;2010
791976;500005299;04-Nov;2011
792047;500005299;47-51;2011
791447;500005300;60-63;2016
791630;500005300;Nov-15;2016
791732;500005301;140-148;2017
791843;500005301;Apr-25;2017
791914;500005301;95-106;2017
792196;500005301;153-162;2017
792368;500005302;273-288;2003
792282;500005303;339-349;2005
792407;500005303;150-164;2005
792803;500005304;662-681;2006
792562;500005305;646-660;2007
792499;500005306;405-416;2008
792752;500005306;67-87;2008
792410;500005307;395-414;2009
792485;500005308;317-338;2015
792679;500005308;51-70;2015
792385;500005309;162-184;2017
792676;500005309;Jan-25;2017
792430;500005310;341-359;2018
792577;500005310;624-643;2018
793207;500005311;175-188;2004
792916;500005312;865-881;2007
793016;500005312;1175-1183;2007
793158;500005313;114-139;2015
793321;500005313;455-466;2015
793232;500005314;01-Apr;2016
793561;500005315;32-49;2013
794081;500005316;459-472;2011
794247;500005316;679-690;2011
793830;500005317;256-270;2014
793814;500005318;630-642;2015
794147;500005319;754-764;2016
794243;500005319;249-262;2016
793977;500005320;1420-1430;2018
794045;500005320;523-538;2018
794720;500005321;200-209;2004
794864;500005322;441-456;2008
794761;500005323;745-764;2010
794382;500005324;1286-1296;2011
795333;500005324;413-431;2011
794438;500005325;869-887;2012
794982;500005326;185-203;2014
795352;500005326;401-419;2014
794821;500005327;847-866;2015
794846;500005327;390-404;2015
795479;500005327;;2015
794928;500005328;495-513;2017
794664;500005329;633-652;2018
796797;500005330;37-56;1969
796292;500005331;305-323;1972
796586;500005332;448-461;1973
795655;500005333;256-278;1974
796773;500005334;335-379;1976
795720;500005335;222-250;1977
797258;500005336;280-299;1977
796575;500005337;185-225;1978
795719;500005338;348-375;1978
797006;500005338;35-55;1978
797368;500005338;270-279;1978
796942;500005339;86-91;1979
797153;500005339;35-46;1979
797461;500005339;143-154;1979
796299;500005340;222-236;1979
796843;500005340;27-44;1979
797583;500005340;145-162;1979
796936;500005341;18-31;1980
797081;500005341;219-230;1980
798027;500005341;203-218;1980
796021;500005342;368-379;1980
796229;500005342;156-178;1980
797017;500005343;127-150;1981
798217;500005343;333-347;1981
796531;500005344;15-35;1982
796532;500005345;99-128;1982
797089;500005345;Feb-41;1982
795723;500005346;331-349;1983
797057;500005346;51-76;1983
795681;500005347;216-230;1984
795942;500005347;60-79;1984
796107;500005347;103-120;1984
797204;500005347;142-166;1984
797492;500005347;80-102;1984
797824;500005347;29-59;1984
797865;500005347;121-141;1984
798418;500005347;167-189;1984
796358;500005348;409-445;1984
797149;500005348;Aug-35;1984
797450;500005348;338-358;1984
797668;500005348;207-224;1984
795649;500005349;116-129;1985
795909;500005350;355-374;1985
797978;500005350;182-209;1985
798137;500005350;343-354;1985
795865;500005351;203-233;1986
796121;500005351;142-160;1986
796219;500005351;179-202;1986
796780;500005351;361-393;1986
796806;500005351;126-141;1986
797422;500005351;275-296;1986
797482;500005352;293-339;1987
798202;500005353;321-364;1987
798394;500005353;Jan-22;1987
795963;500005354;490-509;1988
796916;500005354;77-105;1988
796498;500005355;259-289;1989
796939;500005355;86-124;1989
