:START_ID;:END_ID;year
363476;14511;1994
363476;711603;1984
363476;364125;1979
363476;363621;1978
363476;364006;1982
363476;710512;1979
363476;363899;1980
363279;14148;1993
363279;610277;1999
363279;610986;1995
363279;12076;1997
363279;363601;1992
364165;13710;1996
364165;12076;1997
364165;14511;1994
364165;363602;1994
1704083;12076;1997
1980027;12078;1995
1980027;14350;1995
483177;12078;1995
11405;363847;1993
11405;12082;1994
11405;13466;1997
11405;711676;1993
11405;13438;1994
209172;14446;1992
209172;12082;1994
209172;363608;1988
209172;363291;1990
209172;13438;1994
363608;363847;1993
363608;364109;1989
363608;14446;1992
363608;12082;1994
363608;363416;1987
363608;13466;1997
363608;363291;1990
363608;13438;1994
515106;12082;1994
515479;12086;1997
11875;12086;1997
14105;12983;1997
14105;14294;1996
14105;12086;1997
1528393;14312;1992
1528393;14380;1992
1528393;14515;1993
1528393;610612;1994
1528393;710552;1985
1528393;12150;1994
1528393;12088;1993
1982543;13946;1993
1982543;12099;1997
764307;12099;1997
13946;13249;1995
13946;12099;1997
13946;363313;1997
742909;364100;1988
742909;12101;1997
742909;363903;1991
1724968;12101;1997
1708262;363589;1998
1708262;12101;1997
264805;12101;1997
610674;12101;1997
610674;14419;1998
1621301;14203;1990
1621301;12106;1998
1621301;14515;1993
486001;12106;1998
363683;610369;1996
363683;13576;1998
363683;12106;1998
363683;12954;1996
363555;12106;1998
363555;817625;1993
301809;12106;1998
787838;12106;1998
787838;363854;1991
787838;14075;1998
360933;12306;1994
360933;12108;1993
480388;12562;1992
480388;12108;1993
480388;13581;1991
486400;12108;1993
360728;12154;1994
360728;12108;1993
361004;13489;1994
361004;12108;1993
360923;12108;1993
362310;12108;1993
362400;12562;1992
362400;12108;1993
301250;363438;1993
301250;14002;1995
301250;12115;1996
301250;610269;1993
1949103;364093;1985
1949103;12115;1996
1949103;610269;1993
1949103;363998;1984
760116;13841;1993
760116;12346;1992
760116;12115;1996
610269;14002;1995
610269;12115;1996
759548;14002;1995
759548;12115;1996
360763;12120;1989
360763;13675;1994
360763;14525;1995
360763;12606;1991
361658;12120;1989
361658;13675;1994
361658;14525;1995
261308;13150;1989
261308;364115;1990
261308;817558;1998
261308;13563;1989
261308;364126;1993
261308;12127;1993
13150;14373;1994
13150;12127;1993
542162;12136;1998
817211;610310;2000
817211;610872;1997
817211;12136;1998
817211;817784;1999
542622;12136;1998
610279;12136;1998
610279;610582;1998
442165;12136;1998
816850;12136;1998
13030;12136;1998
13030;12649;1997
816830;14529;1994
816830;12140;1995
816830;610484;1992
816830;711323;1990
816830;711614;1990
12882;12969;1996
12882;12140;1995
1323657;12371;1994
1323657;12140;1995
992915;12140;1995
992915;710233;1990
992915;711323;1990
711614;610712;1997
711614;711323;1990
711614;816549;1997
711614;13870;1994
711614;711225;1995
711614;610244;1995
711614;13767;1995
711614;301387;1999
711614;710233;1990
711614;12140;1995
711614;363897;1994
711614;711676;1993
364147;13296;1993
364147;12150;1994
300236;364105;1985
300236;13129;1997
300236;364004;1987
300236;364150;1986
300236;12150;1994
741897;363488;1996
741897;363663;1997
741897;14518;1995
741897;12151;1996
741897;363673;1997
364099;13760;1997
364099;12151;1996
1707572;12151;1996
742597;12973;1997
742597;12151;1996
1661247;13032;1998
1661247;12151;1996
1707910;12151;1996
14518;12151;1996
797650;13760;1997
797650;364099;1995
797650;12151;1996
491174;13489;1994
491174;12154;1994
516432;12154;1994
516427;12154;1994
1948682;12154;1994
1100;12154;1994
513015;12154;1994
67771;12154;1994
67649;12154;1994
1285987;12154;1994
489786;12163;1997
356927;12163;1997
488441;12163;1997
356852;12163;1997
356852;363607;1998
139754;12163;1997
139754;710445;1995
139754;363607;1998
1473237;12163;1997
1474524;12163;1997
484284;300291;2000
484284;12163;1997
1623473;300291;2000
1623473;12163;1997
1623473;710151;1985
1623473;14281;1997
1361513;12163;1997
787383;12163;1997
787383;710445;1995
787383;363607;1998
760221;12182;1991
359964;12192;1995
484299;12192;1995
484299;363984;1986
484299;12881;1989
484299;13174;1995
484299;363515;1983
484299;12861;1992
12618;12192;1995
1526027;12193;1997
1525615;12193;1997
1525929;12193;1997
798217;12193;1997
1623723;12200;1995
364033;12200;1995
364033;363211;1993
364033;13647;1998
364033;711378;1998
364033;13751;1997
542967;12200;1995
542967;13290;1991
542967;363533;1993
542967;711378;1998
542967;610362;2000
542967;363771;1991
542967;363772;1990
1525791;12200;1995
761496;364033;1992
761496;12200;1995
761496;363211;1993
761496;13647;1998
761496;363794;1993
761496;711378;1998
761496;13751;1997
1704333;12200;1995
363211;12200;1995
363211;610765;1997
363211;13647;1998
363211;711378;1998
363211;13751;1997
363211;610522;1993
797955;12204;1994
1526091;363541;1986
1526091;610716;1999
1526091;610340;1995
1526091;12204;1994
1526091;13751;1997
1526091;363214;1992
1526091;13647;1998
1526091;711378;1998
1526091;610400;1992
1526091;363875;1987
363788;363521;1994
363788;364166;1994
363788;12204;1994
363788;364096;1997
363788;363211;1993
363788;711378;1998
1528285;363399;1993
1528285;710919;1981
1528285;710423;1981
1528285;610340;1995
1528285;12204;1994
1528285;363951;1990
1528285;363445;1985
1528285;363958;1987
1528285;364102;1980
1528285;363593;1984
1528285;363352;1980
1528285;363998;1984
1528285;363875;1987
1528285;363898;1983
1528285;363771;1991
1528285;363773;1983
1528285;363518;1983
742695;610818;1993
742695;364036;1992
742695;364166;1994
742695;610340;1995
742695;12204;1994
742695;363198;1996
742695;363771;1991
740349;364036;1992
740349;363399;1993
740349;363788;1992
740349;363925;1982
740349;610716;1999
740349;13739;1996
740349;12204;1994
740349;363951;1990
740349;364024;1994
740349;363771;1991
740349;363772;1990
711040;711308;1983
711040;364045;1983
711040;363406;1985
711040;710928;1979
711040;363539;1980
711040;710423;1981
711040;364067;1987
711040;610340;1995
711040;12204;1994
711040;364082;1983
711040;711603;1984
711040;363352;1980
711040;363355;1984
711040;363629;1981
711040;363375;1984
363924;12954;1996
363924;363683;1993
363924;13482;1994
363924;12212;1990
363924;484169;1991
363924;711676;1993
997963;364004;1987
997963;364036;1992
997963;363533;1993
997963;12212;1990
997963;363862;1995
997963;364054;1991
817043;12212;1990
817043;710973;1987
817787;711335;1991
817787;12212;1990
363876;363778;1992
363876;363779;1986
363876;364036;1992
363876;363533;1993
363876;13714;1992
363876;12212;1990
363876;610645;1998
363876;610522;1993
363876;363875;1987
363876;363771;1991
816638;12212;1990
817254;711368;1983
817254;364105;1985
817254;12212;1990
817254;711422;1987
1307881;12212;1990
300725;12212;1990
759586;12212;1990
998934;12212;1990
816646;14048;1990
816646;12212;1990
363771;817794;1993
363771;364036;1992
363771;363399;1993
363771;12212;1990
363771;711225;1995
363771;610883;1993
363771;711378;1998
363771;610522;1993
363771;610400;1992
363771;364024;1994
1525483;12225;1992
1525483;610538;1992
1525483;711323;1990
1526194;491656;1994
1526194;363555;1992
1526194;610872;1997
1526194;12225;1992
488136;710151;1985
488136;12234;1990
488136;12533;1998
488136;363607;1998
488136;363514;1987
787999;710151;1985
787999;364086;1986
787999;12234;1990
787999;364150;1986
787999;12407;1990
787999;610302;1995
363477;12234;1990
543203;12234;1990
507173;12246;1991
489924;12246;1991
1980086;12246;1991
742042;13105;1994
742042;13489;1994
742042;363200;1996
742042;363851;1978
742042;710860;1984
742042;12246;1991
742042;363369;1982
742042;13933;1994
363811;301134;1983
363811;363823;1985
363811;12247;1997
1979292;12257;1991
490017;12257;1991
490017;364133;1980
490017;363689;1981
490017;363436;1984
513482;12257;1991
1400;12257;1991
1400;12861;1992
489767;12257;1991
489767;363689;1981
1802669;364032;1988
1802669;610986;1995
1802669;363709;1996
1802669;364107;1994
1802669;363601;1992
1802669;12272;1991
1707981;12272;1991
763422;12315;1996
763422;12287;1997
359648;12287;1997
363495;12294;1992
363495;481801;1991
363495;820244;2001
363495;12441;1996
363495;363684;1997
363495;488362;1991
363495;610501;1997
363495;482888;1991
363495;610632;1995
363495;363890;1997
363495;710645;1996
483913;610944;1995
483913;610691;1995
483913;12294;1992
483913;363684;1997
483913;610358;1996
483913;610501;1997
483913;12649;1997
483913;610545;1995
483913;363890;1997
483913;14075;1998
483913;610302;1995
787727;610944;1995
787727;12294;1992
787727;13871;1995
787727;610231;1998
787727;610872;1997
816493;12294;1992
1625821;12294;1992
1625821;13832;1994
1625821;610843;1994
1625821;363710;1990
1625821;363238;1991
1625821;13167;1993
1625821;610288;1994
1625821;489467;1991
1325141;12306;1994
480477;12306;1994
480477;363589;1998
491003;12306;1994
483569;12306;1994
1392847;12306;1994
361340;12306;1994
359618;13794;1993
359618;12306;1994
760665;12306;1994
711287;363277;1987
711287;711320;1991
711287;12306;1994
711287;710552;1985
482762;13616;1991
482762;12306;1994
360161;12306;1994
360161;12884;1993
760818;12501;1992
760818;12311;1997
798208;12311;1997
798208;363812;1995
798208;363709;1996
798208;13760;1997
798208;363487;1995
759533;12311;1997
14556;13752;1995
14556;363709;1996
14556;12311;1997
12579;363796;1996
12579;12311;1997
12579;363812;1995
12579;363573;1995
12579;12343;1995
1324052;12314;1994
1626064;12314;1994
485791;12314;1994
480904;12315;1996
361504;12315;1996
971186;12315;1996
971068;12315;1996
1840103;12315;1996
763726;12315;1996
763308;12315;1996
643072;12315;1996
491240;12315;1996
491240;491597;1996
1839458;12315;1996
275932;12315;1996
358346;12322;1993
1526960;12322;1993
1526960;610758;1994
1526960;13037;1991
1526960;610935;1995
1979709;12322;1993
1979709;363367;1989
255150;13602;1996
255150;12323;1993
255150;12647;1995
255150;13417;1994
255150;13737;1997
255150;711737;1992
255150;711676;1993
259309;12323;1993
12443;13602;1996
12443;12323;1993
12443;13417;1994
12443;14448;1994
12443;711737;1992
12443;711676;1993
11985;13602;1996
11985;12323;1993
11985;14468;1994
11985;12647;1995
11985;13224;1991
11985;13417;1994
11985;13719;1994
11985;711737;1992
11985;711676;1993
484474;12323;1993
487875;12325;1993
254137;12325;1993
257143;12325;1993
489327;12325;1993
489327;363495;1992
1622253;12337;1990
1622253;14203;1990
1286183;12337;1990
817551;12343;1995
11476;12346;1992
11476;13030;1997
1528924;12352;1995
363255;12352;1995
363255;13378;1994
363255;13602;1996
363255;610178;1997
363255;363846;1991
363255;12647;1995
363255;13431;1993
363255;711737;1992
363255;13787;1996
363255;13117;1995
711368;12352;1995
711368;363783;1984
711368;364105;1985
711368;363375;1984
510141;12352;1995
510141;363784;1985
300534;12352;1995
363967;12352;1995
363967;13263;1994
363967;363509;1997
1526252;12352;1995
1526252;13731;1996
1526252;13767;1995
817399;12355;1997
816596;12355;1997
816596;363413;1994
816596;817399;1994
12355;12355;1997
12355;816596;1992
363645;12355;1997
363645;610986;1995
363645;610448;1993
363645;363413;1994
363645;13213;1998
363645;610846;1994
364102;710919;1981
364102;363539;1980
364102;710423;1981
364102;363425;1995
364102;363298;1981
364102;363694;1986
364102;363951;1990
364102;363335;1981
364102;12359;1989
364102;363214;1992
364102;363352;1980
364102;363611;1983
364102;363868;1980
364102;363771;1991
364102;363773;1983
364102;363518;1983
1527978;12371;1994
12337;14535;1996
12337;12372;1995
12337;13311;1998
787791;610969;1992
787791;13871;1995
787791;484169;1991
787791;12376;1990
787791;610794;2000
516012;13655;1989
516012;12382;1997
787989;13355;1990
787989;12382;1997
363583;363656;1988
363583;363297;1982
363583;711603;1984
363583;12382;1997
363583;13153;1994
363583;364006;1982
542540;12382;1997
583377;12383;1998
514298;12383;1998
796229;12845;1995
796229;363566;1993
796229;820313;1999
796229;12383;1998
796229;301669;1999
796229;300655;1998
796229;820336;2000
796229;364150;1986
796229;14070;1995
796229;363289;1991
796229;363807;1994
796229;817443;1996
796229;610749;1995
542491;610405;1994
542491;610814;1995
542491;12383;1998
1002173;710440;1996
1002173;12383;1998
610814;610405;1994
610814;301453;2000
610814;12383;1998
506818;12383;1998
797544;300705;2000
797544;710440;1996
797544;363589;1998
797544;12383;1998
797544;363624;1998
510174;12383;1998
742359;13576;1998
742359;12383;1998
796622;12383;1998
1624388;12388;1995
763494;12388;1995
711203;14371;1995
711203;12388;1995
363223;363965;1984
363223;711368;1983
363223;14281;1997
363223;364105;1985
363223;363733;1982
363223;12392;1993
363223;610938;1999
364062;12556;1995
364062;363664;1992
364062;14111;1992
364062;610209;1994
364062;820282;2000
364062;610369;1996
364062;12392;1993
364062;711402;1988
711407;12392;1993
711407;711676;1993
256140;13065;1990
256140;610572;1995
256140;13085;1992
256140;610524;1998
256140;710238;1994
256140;816612;1994
256140;12392;1993
256140;817016;1994
796780;363289;1991
796780;363677;1987
796780;364063;1996
796780;363438;1993
796780;610749;1995
796780;710973;1987
796780;363206;1993
796780;364110;1992
796780;12394;1992
610749;610405;1994
610749;12394;1992
610749;363206;1993
610749;363289;1991
610749;710440;1996
610749;710973;1987
610749;610231;1998
610749;816600;1991
1527919;14048;1990
1527919;12394;1992
363948;363557;1985
363948;13871;1995
363948;610358;1996
363948;610911;1995
363948;12394;1992
363948;710250;1987
363948;14482;1989
363948;12447;1992
363948;363200;1996
363948;610545;1995
363948;710973;1987
363948;363349;1991
363948;363924;1988
363948;710552;1985
363948;363479;1992
363948;710126;1986
363948;364017;1998
787468;12394;1992
363489;363844;1995
363489;12394;1992
363489;13841;1993
542589;12394;1992
542589;363997;1987
364150;711737;1992
364150;482888;1991
364150;13129;1997
364150;364108;1992
364150;13390;1990
364150;610405;1994
364150;12394;1992
364150;489467;1991
542402;364110;1992
542402;12394;1992
542402;711422;1987
1526803;12404;1991
1526643;12404;1991
1528397;12404;1991
363377;12407;1990
364081;363279;1990
364081;364181;1989
364081;363555;1992
364081;363817;1992
364081;363438;1993
364081;12727;1994
364081;363339;1989
364081;363601;1992
364081;364002;1991
364081;363505;1988
364081;14070;1995
364081;12407;1990
362302;12500;1994
362302;12431;1992
1526355;12431;1992
1528927;12431;1992
263193;12431;1992
1621352;12644;1990
1621352;12431;1992
1528858;12431;1992
1363042;12431;1992
1527565;12431;1992
542673;14273;1995
542673;363267;1988
542673;363277;1987
542673;13870;1994
542673;12432;1997
542673;13841;1993
542673;610774;1996
542673;711320;1991
364120;12432;1997
364120;711676;1993
364120;363807;1994
14354;12432;1997
1625624;13642;1995
1625624;12439;1995
1622595;13642;1995
1622595;12439;1995
1679085;12439;1995
1528931;363272;1990
1528931;13203;1996
1528931;12441;1996
1528931;14495;1997
542785;12441;1996
817834;13088;1992
817834;363716;1994
817834;363814;1992
817834;12441;1996
817834;14524;1995
542646;363649;1993
542646;12443;1990
542646;816543;1995
542646;364072;1991
542646;13368;1995
542646;13628;1994
542646;13117;1995
542646;711402;1988
542646;363378;1984
542646;363507;1989
542646;610685;1994
256685;13290;1991
256685;12443;1990
260291;710733;1995
260291;12443;1990
260291;610524;1998
260291;710238;1994
1623384;12443;1990
489164;12444;1993
787340;816612;1994
787340;610887;1998
787340;14062;1993
787340;711444;1995
787340;816661;1991
787340;12444;1993
787340;14303;1996
208451;13576;1998
208451;12444;1993
747788;12444;1993
482631;610887;1998
482631;610865;1998
482631;13524;1993
482631;816857;1991
482631;12444;1993
482631;14303;1996
742721;363289;1991
742721;363677;1987
742721;12447;1992
742721;363432;1987
742721;610749;1995
742721;710973;1987
742721;363206;1993
742721;363388;1988
742721;363479;1992
363482;363559;1985
363482;364076;1981
363482;610358;1996
363482;364125;1979
363482;610911;1995
363482;710250;1987
363482;364150;1986
363482;12447;1992
363482;363200;1996
363482;14058;1990
363482;610545;1995
363482;363796;1996
363482;363803;1981
363482;363297;1982
363482;363349;1991
363482;363861;1983
363482;13686;1993
363482;710552;1985
363482;711603;1984
363482;364001;1980
363482;610288;1994
484507;12447;1992
484507;363950;1981
484507;710973;1987
484507;610749;1995
484507;363201;1982
484507;363977;1989
484507;710250;1987
795719;12447;1992
795719;363948;1985
795719;363200;1996
795719;363201;1982
795719;710250;1987
795719;610545;1995
13741;12450;1997
363533;12450;1997
363533;363684;1997
363533;13741;1996
363533;13647;1998
363533;363890;1997
363533;711378;1998
787398;363592;1990
787398;12462;1992
787398;610843;1994
1528059;12465;1998
1626188;12465;1998
264456;12465;1998
1528514;12465;1998
480512;12465;1998
1625056;12465;1998
1527016;12465;1998
1621291;12465;1998
238870;12477;1992
513036;363892;1989
513036;12477;1992
13731;363945;1996
13731;12484;1998
740443;12487;1994
740443;363977;1989
740443;363276;1995
491131;363777;1978
491131;363718;1977
491131;12487;1994
491131;817245;1997
491131;363645;1991
491131;363965;1984
491131;610302;1995
541680;610279;1996
541680;301736;1998
541680;610953;1993
541680;12487;1994
541680;13628;1994
364004;363683;1993
364004;363204;1989
364004;12487;1994
361407;12500;1994
361407;14566;1994
1679636;12500;1994
361621;12500;1994
1689328;12500;1994
1678590;12500;1994
1678590;14566;1994
711781;13959;1993
711781;13576;1998
711781;14128;1990
711781;13779;1991
711781;12500;1994
711781;816857;1991
711781;12956;1997
360080;13616;1991
360080;13603;1990
360080;12500;1994
360190;13616;1991
360190;12500;1994
1708029;610970;1994
1708029;363960;1995
1708029;14013;1994
1708029;610371;1994
1708029;13520;1997
1708029;14419;1998
1708029;12501;1992
1708029;14058;1990
1708029;610674;1994
512962;12501;1992
1724899;14058;1990
1724899;12501;1992
543111;363241;1985
543111;363738;1990
543111;12510;1994
541822;816480;1996
541822;12510;1994
543252;14495;1997
543252;610471;1996
543252;363965;1984
543252;363738;1990
543252;12510;1994
1807348;12510;1994
710512;817570;1996
710512;363397;1982
710512;363981;1982
710512;711603;1984
710512;711676;1993
710512;12510;1994
364162;12539;1996
1528728;12539;1996
1527875;12539;1996
356748;12539;1996
480903;12539;1996
742449;12539;1996
356582;12539;1996
356626;12539;1996
710791;12896;1997
710791;13449;1991
710791;610794;2000
710791;363764;1996
710791;12539;1996
710791;711676;1993
710791;13374;1992
1525466;12539;1996
1527630;12539;1996
485096;12539;1996
485795;12905;1994
485795;12539;1996
1971074;12545;1995
1839655;13592;1992
1839655;12545;1995
1839900;13592;1992
1839900;12545;1995
13592;12545;1995
12881;13592;1992
12881;12545;1995
1526250;13592;1992
1526250;12545;1995
300856;12551;1993
363718;12556;1995
363718;363375;1984
363718;363378;1984
363718;363892;1989
363718;363733;1982
363718;363287;1982
363718;363737;1985
363718;364062;1988
363718;14111;1992
1526257;12556;1995
1363899;12556;1995
1363899;364062;1988
1363899;14111;1992
363777;364162;1984
363777;12556;1995
363777;710928;1979
363777;363581;1987
363777;364062;1988
363777;14111;1992
541980;12556;1995
1527436;12556;1995
1527892;12556;1995
1363515;12556;1995
1363515;364062;1988
1363515;14111;1992
542123;12556;1995
542123;363737;1985
542123;364062;1988
542123;14111;1992
1525884;363778;1992
1525884;12556;1995
1525884;364062;1988
1525884;14111;1992
542691;364062;1988
542691;12556;1995
542691;711603;1984
542691;363737;1985
543066;363777;1978
543066;12556;1995
543066;710928;1979
543066;363537;1981
543066;14482;1989
543066;364062;1988
543066;14111;1992
543066;711603;1984
543066;363733;1982
543066;363737;1985
543066;363375;1984
543066;363378;1984
254189;610209;1994
254189;363592;1990
254189;363530;1990
254189;12556;1995
254189;711676;1993
254189;13628;1994
254189;364062;1988
254189;14111;1992
1325135;12562;1992
481479;12562;1992
762884;13616;1991
762884;12562;1992
360742;12562;1992
360742;13678;1998
763862;12562;1992
763862;12954;1996
1373835;12562;1992
362282;13696;1995
362282;13794;1993
362282;12562;1992
1726307;12569;1993
1726307;363479;1992
759719;12569;1993
759719;14267;1998
759719;363479;1992
1947448;12569;1993
543072;12569;1993
1982049;12570;1997
764220;12570;1997
356592;12570;1997
1627943;12577;1991
1627943;610599;1997
1627943;816682;1991
1627943;610262;1995
1627943;816857;1991
1627943;13153;1994
1627943;14070;1995
1627943;610302;1995
787365;12577;1991
787365;488362;1991
787365;13566;1994
1620358;12577;1991
515233;12584;1993
363649;14273;1995
363649;12591;1996
363649;13368;1995
363649;711676;1993
1528471;13767;1995
1528471;12599;1994
1528471;711737;1992
1528471;13821;1994
259399;12881;1989
259399;12601;1997
259399;13417;1994
143864;12601;1997
483054;13856;1991
483054;12601;1997
1679956;12606;1991
359796;13185;1991
359796;12606;1991
763034;12606;1991
787534;12618;1992
787534;13603;1990
787534;12882;1989
360625;12618;1992
362230;12618;1992
362230;13965;1997
362230;12882;1989
361281;12618;1992
763632;12618;1992
763632;13581;1991
363779;363425;1995
363779;364166;1994
363779;12624;1995
363779;711378;1998
68899;13063;1996
68899;13643;1990
68899;12624;1995
68899;13714;1992
68899;14292;1992
364166;13751;1997
364166;12624;1995
364166;711378;1998
11376;12632;1998
760140;816815;1992
760140;817398;1992
760140;12632;1998
760140;816607;1992
11350;12632;1998
11350;363294;1995
816508;12632;1998
1624298;12632;1998
275807;12632;1998
363921;12632;1998
300815;14443;1995
300815;12632;1998
14070;12632;1998
11683;12632;1998
11899;12632;1998
742068;12642;1996
797843;12642;1996
1979156;12642;1996
164781;12642;1996
1528490;12644;1990
486284;12644;1990
1840235;12644;1990
1840235;13309;1997
767480;13378;1994
767480;610178;1997
767480;12647;1995
767480;13431;1993
767480;13787;1996
1525950;14468;1994
1525950;12647;1995
1525950;13773;1996
1525950;711737;1992
11678;610178;1997
11678;363238;1991
11678;12647;1995
11678;301736;1998
11678;711676;1993
1627425;12649;1997
488362;610944;1995
488362;610191;1998
488362;14075;1998
488362;363684;1997
488362;14380;1992
488362;610358;1996
488362;12772;1998
488362;13030;1997
488362;12649;1997
488362;363890;1997
488362;816506;1995
1623274;12649;1997
301793;13030;1997
301793;12649;1997
301793;610542;1997
256808;12649;1997
300138;363649;1993
300138;12649;1997
14328;12649;1997
164490;12649;1997
301101;12649;1997
1824833;12650;1993
1824833;12861;1992
516845;12650;1993
513870;12656;1995
484980;12665;1996
484980;13249;1995
762998;12665;1996
816625;12684;1997
164584;12684;1997
1528226;12697;1993
1525853;12697;1993
1527986;12697;1993
1527986;13750;1996
1527986;13247;1997
363756;12704;1997
363756;13732;1998
363756;817512;1994
363756;363678;1996
363860;710151;1985
363860;13449;1991
363860;12704;1997
363860;13735;1989
363860;364079;1983
363860;363952;1987
363860;363966;1982
363860;363616;1983
363860;363756;1993
363860;363757;1979
363860;363378;1984
740537;12704;1997
740537;363616;1983
740537;363757;1979
740537;364079;1983
740537;363860;1979
363757;12704;1997
363757;363966;1982
1807352;12704;1997
514930;12704;1997
1807268;12704;1997
1364330;12704;1997
1525848;12704;1997
1807271;12704;1997
1807227;12704;1997
1528036;12704;1997
1528036;13732;1998
1528036;363966;1982
541691;12704;1997
541691;364136;1980
541691;363241;1985
541691;363733;1982
541691;363738;1990
541691;363965;1984
541691;363966;1982
1807328;12704;1997
1948135;363906;1987
1948135;710151;1985
1948135;363286;1979
1948135;12704;1997
1948135;13732;1998
1948135;364079;1983
1948135;363952;1987
1948135;363965;1984
1948135;363966;1982
1948135;363860;1979
1948135;363616;1983
1948135;363756;1993
1948135;363757;1979
1948135;363885;1976
1527499;12704;1997
1527499;13732;1998
1527499;363756;1993
542590;12704;1997
11096;12705;1997
11096;363310;1993
363310;12705;1997
740168;610953;1993
740168;12716;1997
1982645;14105;1992
1982645;12716;1997
1982645;14237;1993
361248;12716;1997
361691;12716;1997
251;12716;1997
482800;12716;1997
489831;12716;1997
514865;12716;1997
480157;12716;1997
1840852;13697;1996
1840852;13268;1997
1840852;12716;1997
1840852;13503;1993
710129;12716;1997
710129;13790;1995
363348;12716;1997
1284592;12716;1997
1840374;12716;1997
740952;12716;1997
740952;816854;1996
482609;12716;1997
489702;12716;1997
252554;12716;1997
970938;12716;1997
543412;12720;1989
543412;13628;1994
258575;12720;1989
258575;711737;1992
1361952;12720;1989
363576;363778;1992
363576;610966;1993
363576;12720;1989
363576;711737;1992
363576;363208;1986
363576;610550;1995
363576;711676;1993
261952;13868;1989
261952;363629;1981
261952;12720;1989
261952;711737;1992
742131;13489;1994
742131;12722;1993
742131;14008;1992
360387;13185;1991
360387;13186;1992
360387;12722;1993
360387;363283;1996
360387;14294;1996
360387;300319;1999
364035;364081;1984
364035;363583;1980
364035;711769;1986
364035;363622;1980
364035;363643;1982
364035;363660;1983
364035;363205;1979
364035;363258;1981
364035;363266;1977
364035;363780;1981
364035;363790;1979
364035;363792;1983
364035;363824;1982
364035;300862;1998
364035;363852;1982
364035;363855;1980
364035;363350;1984
364035;363931;1978
364035;363955;1981
364035;363957;1979
364035;12727;1994
364035;363448;1984
364035;363964;1988
364035;482750;1995
364035;364006;1982
364035;363500;1981
364035;710126;1986
364035;363512;1983
364035;363517;1986
363260;363601;1992
363260;12727;1994
1704015;363684;1997
1704015;12772;1998
710238;610888;1999
710238;610645;1998
710238;610524;1998
710238;816612;1994
710238;12772;1998
1525789;12772;1998
1525789;13647;1998
1525789;816543;1995
363395;12772;1998
488067;12772;1998
481801;610944;1995
481801;610691;1995
481801;610582;1998
481801;12954;1996
481801;363684;1997
481801;610358;1996
481801;816567;1996
481801;816708;1993
481801;610501;1997
481801;610632;1995
481801;12772;1998
481801;610794;2000
481801;363890;1997
481801;13174;1995
1623374;610177;1995
1623374;363684;1997
1623374;12772;1998
1623374;363976;1998
1623374;363533;1993
816543;12772;1998
816543;610277;1999
816543;301736;1998
816543;817211;1995
254592;610177;1995
254592;12772;1998
254592;363877;1998
254592;363509;1997
1704054;12772;1998
490682;12772;1998
710177;12772;1998
1621879;12772;1998
480341;12777;1998
480341;363532;1984
480341;14446;1992
1527967;12777;1998
13767;12777;1998
12234;12777;1998
1948442;12777;1998
11421;13213;1998
11421;12786;1996
11421;363413;1994
11421;610935;1995
11421;816669;1992
300964;12786;1996
256459;12793;1996
1704318;610977;1998
1704318;610887;1998
1704318;610888;1999
1704318;12793;1996
483199;12793;1996
759984;12805;1993
482540;12805;1993
1704217;12805;1993
1704217;363709;1996
542834;12805;1993
760309;12805;1993
255018;12812;1993
491946;12812;1993
1982392;12813;1991
764167;13272;1993
764167;12813;1991
1689676;12813;1991
1983381;12813;1991
1678904;12816;1992
1678904;13856;1991
1678904;14023;1992
1621598;12816;1992
489842;12816;1992
489842;13856;1991
489842;14162;1991
489842;13670;1995
1589520;13696;1995
1589520;820257;1999
1589520;12816;1992
1589520;13489;1994
1589520;13309;1997
1526208;12823;1992
542196;12823;1992
483425;12831;1994
207245;710973;1987
207245;12831;1994
1980030;363960;1995
1980030;12831;1994
741059;363339;1989
741059;363566;1993
741059;711603;1984
741059;363512;1983
741059;363259;1992
741059;12831;1994
364023;12831;1994
741102;363259;1992
741102;363566;1993
741102;12831;1994
14482;363259;1992
14482;12831;1994
363259;363617;1999
363259;14070;1995
363259;14267;1998
363259;12831;1994
760406;12845;1995
645862;491665;1995
645862;14099;1997
645862;12845;1995
645862;13485;1994
645862;363200;1996
645862;710250;1987
645862;364017;1998
359007;12845;1995
359007;13296;1993
1393497;13760;1997
1393497;12845;1995
1393497;12973;1997
610538;610321;1996
610538;363306;1998
610538;12856;1994
610538;485860;1998
610538;610277;1999
1526887;610538;1992
1526887;363798;1991
1526887;12856;1994
361933;13185;1991
361933;12859;1994
360397;13185;1991
360397;14535;1996
360397;12859;1994
542496;12861;1992
516654;12861;1992
489279;12861;1992
491398;12861;1992
1528435;710102;1987
1528435;610716;1999
1528435;12861;1992
517338;710102;1987
517338;610716;1999
517338;12861;1992
510899;12861;1992
510899;710102;1987
1980008;12861;1992
1980008;710102;1987
1526001;12861;1992
1526001;710102;1987
1528176;363913;1982
1528176;710102;1987
1528176;710423;1981
1528176;610716;1999
1528176;12861;1992
517275;12861;1992
1525905;12861;1992
1526236;12861;1992
1980075;610716;1999
1980075;12861;1992
1980075;710102;1987
1979814;12861;1992
1979814;710102;1987
363913;12861;1992
363913;363541;1986
363913;710102;1987
363913;610716;1999
363913;363773;1983
510466;12861;1992
262767;12861;1992
516420;12861;1992
484047;12871;1993
1621187;12871;1993
1621187;13524;1993
1621187;710940;1996
763728;12881;1989
763728;13521;1997
