volume_id:string;journal_id:END_ID
500001714;9046797
500001714;9046797
500001714;9046797
500001714;9046797
500001714;9046797
500001714;9046797
500001714;9046797
500001714;9046797
500001714;9046797
500001714;9046797
500001714;9046797
500001715;9046797
500001715;9046797
500001715;9046797
500001715;9046797
500001715;9046797
500001716;9046797
500001716;9046797
500001716;9046797
500001716;9046797
500001716;9046797
500001716;9046797
500001717;9046797
500001717;9046797
500001717;9046797
500001717;9046797
500001717;9046797
500001717;9046797
500001717;9046797
500001717;9046797
500001717;9046797
500001717;9046797
500001717;9046797
500001717;9046797
500001717;9046797
500001717;9046797
500001717;9046797
500001718;9046797
500001718;9046797
500001718;9046797
500001718;9046797
500001718;9046797
500001719;9046797
500001719;9046797
500001719;9046797
500001719;9046797
500001719;9046797
500001719;9046797
500001720;9046797
500001720;9046797
500001720;9046797
500001720;9046797
500001720;9046797
500001720;9046797
500001720;9046797
500001721;9046797
500001721;9046797
500001721;9046797
500001721;9046797
500001721;9046797
500001721;9046797
500001721;9046797
500001721;9046797
500001721;9046797
500001721;9046797
500001722;9046797
500001722;9046797
500001722;9046797
500001722;9046797
500001722;9046797
500001722;9046797
500001722;9046797
500001722;9046797
500001722;9046797
500001722;9046797
500001722;9046797
500001722;9046797
500001722;9046797
500001722;9046797
500001722;9046797
500001722;9046797
500001723;9046797
500001723;9046797
500001723;9046797
500001723;9046797
500001723;9046797
500001723;9046797
500001723;9046797
500001724;9046797
500001724;9046797
500001724;9046797
500001724;9046797
500001724;9046797
500001724;9046797
500001724;9046797
500001724;9046797
500001724;9046797
500001725;9046797
500001725;9046797
500001725;9046797
500001725;9046797
500001725;9046797
500001725;9046797
500001725;9046797
500001725;9046797
500001725;9046797
500001726;9046797
500001726;9046797
500001726;9046797
500001726;9046797
500001726;9046797
500001726;9046797
500001726;9046797
500001727;9046797
500001727;9046797
500001728;9046797
500001728;9046797
500001728;9046797
500001728;9046797
500001728;9046797
500001728;9046797
500001729;9046797
500001729;9046797
500001730;9046797
500001730;9046797
500001730;9046797
500001730;9046797
500001730;9046797
500001730;9046797
500001730;9046797
500001730;9046797
500001731;9046797
500001731;9046797
500001731;9046797
500001731;9046797
500001732;9046797
500001732;9046797
500001732;9046797
500001733;9046797
500001733;9046797
500001733;9046797
500001734;9046797
500001734;9046797
500001735;9046797
500001736;9046797
500001737;9046797
500001737;9046797
500001738;9046797
500001739;9046797
500001739;9046797
500001740;9046797
500001740;9046797
500001741;9046797
500001742;9046797
500001743;9046797
500001744;9046797
500001744;9046797
500001745;9046797
500001745;9046797
500001746;9046797
500001746;9046797
500001746;9046797
500001747;9046797
500001747;9046797
500001747;9046797
500001747;9046797
500001748;9046797
500001748;9046797
500001748;9046797
500001748;9046797
500001748;9046797
500001748;9046797
500001748;9046797
500001748;9046797
500001749;9046797
500001750;9046798
500001751;9046798
500001752;9046798
500001753;9046798
500001754;9046798
500001755;9046799
500001755;9046799
500001756;9046799
500001757;9046799
500001757;9046799
500001758;9046799
500001758;9046799
500001759;9046799
500001760;9046800
500001760;9046800
500001761;9046801
500001762;9046801
500001762;9046801
500001763;9046801
500001764;9046801
500001764;9046801
500001765;9046801
500001766;9046801
500001767;9046801
500001768;9046801
500001769;9046801
500001770;9046801
500001771;9046801
500001772;9046801
500001773;9046801
500001774;9046801
500001775;9046801
500001776;9046801
500001776;9046801
500001777;9046801
500001778;9046801
500001778;9046801
500001779;9046801
500001780;9046801
500001781;9046801
500001782;9046801
500001783;9046801
500001784;9046801
500001784;9046801
500001785;9046801
500001786;9046802
500001786;9046802
500001786;9046802
500001786;9046802
500001787;9046802
500001787;9046802
500001788;9046802
500001789;9046802
500001789;9046802
500001789;9046802
500001790;9046802
500001791;9046802
500001792;9046802
500001793;9046802
500001794;9046802
500001795;9046802
500001796;9046802
500001797;9046802
500001797;9046802
500001798;9046802
500001799;9046802
500001800;9046802
500001801;9046802
500001802;9046803
500001803;9046803
500001804;9046803
500001804;9046803
500001805;9046803
500001805;9046803
500001805;9046803
500001806;9046803
500001806;9046803
500001806;9046803
500001806;9046803
500001806;9046803
500001806;9046803
500001806;9046803
500001806;9046803
500001807;9046803
500001807;9046803
500001807;9046803
500001807;9046803
500001807;9046803
500001808;9046803
500001808;9046803
500001808;9046803
500001808;9046803
500001809;9046803
500001809;9046803
500001809;9046803
500001809;9046803
500001809;9046803
500001809;9046803
500001809;9046803
500001809;9046803
500001809;9046803
500001809;9046803
500001809;9046803
500001809;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001810;9046803
500001811;9046804
500001812;9046804
500001813;9046804
500001814;9046805
500001815;9046805
500001816;9046805
500001817;9046805
500001818;9046806
500001818;9046806
500001819;9046806
500001819;9046806
500001820;9046806
500001821;9046806
500001822;9046806
500001823;9046806
500001824;9046807
500001824;9046807
500001825;9046807
500001826;9046807
500001827;9046807
500001827;9046807
500001828;9046807
500001829;9046807
500001830;9046807
500001831;9046807
500001831;9046807
500001832;9046807
500001833;9046807
500001833;9046807
500001834;9046807
500001834;9046807
500001835;9046807
500001836;9046807
500001836;9046807
500001837;9046807
500001838;9046808
500001838;9046808
500001838;9046808
500001838;9046808
500001838;9046808
500001838;9046808
500001838;9046808
500001839;9046808
500001840;9046808
500001840;9046808
500001840;9046808
500001840;9046808
500001840;9046808
500001841;9046808
500001841;9046808
500001841;9046808
500001841;9046808
500001842;9046808
500001842;9046808
500001843;9046808
500001843;9046808
500001843;9046808
500001843;9046808
500001844;9046808
500001845;9046808
500001845;9046808
500001846;9046808
500001847;9046808
500001848;9046808
500001849;9046808
500001850;9046808
500001851;9046808
500001852;9046808
500001853;9046808
500001854;9046808
500001855;9046808
500001856;9046808
500001857;9046809
500001858;9046810
500001859;9046810
500001860;9046810
500001861;9046811
500001861;9046811
500001861;9046811
500001862;9046811
500001862;9046811
500001862;9046811
500001863;9046811
500001864;9046811
500001865;9046811
500001866;9046811
500001867;9046811
500001868;9046811
500001869;9046811
500001870;9046811
500001870;9046811
500001871;9046811
500001871;9046811
500001872;9046811
500001873;9046811
500001874;9046811
500001874;9046811
500001874;9046811
500001874;9046811
500001875;9046811
500001876;9046811
500001876;9046811
500001876;9046811
500001876;9046811
500001876;9046811
500001877;9046811
500001877;9046811
500001877;9046811
500001878;9046811
500001878;9046811
500001878;9046811
500001879;9046812
500001880;9046812
500001881;9046812
500001882;9046812
500001883;9046812
500001884;9046812
500001885;9046812
500001886;9046812
500001887;9046812
500001888;9046812
500001889;9046812
500001890;9046812
500001891;9046812
500001892;9046812
500001893;9046812
500001894;9046812
500001895;9046812
500001896;9046812
500001897;9046812
500001898;9046812
500001898;9046812
500001899;9046812
500001899;9046812
500001900;9046812
500001901;9046812
500001902;9046812
500001903;9046812
500001904;9046812
500001905;9046812
500001906;9046812
500001907;9046812
500001908;9046812
500001909;9046812
500001910;9046812
500001911;9046812
500001912;9046812
500001913;9046812
500001914;9046812
500001915;9046812
500001916;9046812
500001917;9046812
500001917;9046812
500001918;9046813
500001919;9046813
500001920;9046813
500001920;9046813
500001921;9046813
500001922;9046813
500001923;9046813
500001923;9046813
500001924;9046814
500001925;9046814
500001926;9046815
500001927;9046815
500001928;9046815
500001929;9046815
500001930;9046815
500001931;9046815
500001931;9046815
500001932;9046815
500001932;9046815
500001933;9046815
500001933;9046815
500001934;9046816
500001935;9046817
500001936;9046817
500001937;9046818
500001938;9046818
500001939;9046818
500001940;9046818
500001941;9046818
500001942;9046818
500001943;9046818
500001943;9046818
500001944;9046818
500001944;9046818
500001945;9046818
500001946;9046819
500001947;9046819
500001948;9046819
500001948;9046819
500001949;9046819
500001950;9046819
500001951;9046819
500001952;9046819
500001953;9046820
500001954;9046820
500001955;9046820
500001955;9046820
500001956;9046820
500001957;9046820
500001958;9046820
500001959;9046820
500001960;9046820
500001961;9046820
500001962;9046820
500001963;9046820
500001963;9046820
500001964;9046820
500001965;9046820
500001965;9046820
500001966;9046820
500001967;9046820
500001967;9046820
500001967;9046820
500001968;9046820
500001969;9046820
500001969;9046820
500001970;9046822
500001970;9046822
500001971;9046822
500001972;9046823
500001973;9046823
500001974;9046823
500001975;9046824
500001976;9046824
500001976;9046824
500001977;9046824
500001978;9046824
500001979;9046824
500001980;9046824
500001981;9046824
500001982;9046824
500001983;9046824
500001984;9046824
500001984;9046824
500001985;9046824
500001986;9046824
500001986;9046824
500001986;9046824
500001987;9046824
500001987;9046824
500001988;9046824
500001989;9046824
500001989;9046824
500001990;9046824
500001990;9046824
500001990;9046824
500001991;9046824
500001992;9046825
500001993;9046825
500001994;9046825
500001995;9046825
500001996;9046825
500001997;9046825
500001998;9046826
500001998;9046826
500001999;9046827
500002000;9046827
500002001;9046827
500002002;9046827
500002003;9046827
500002004;9046827
500002005;9046827
500002006;9046827
500002007;9046827
500002008;9046828
500002009;9046828
500002010;9046828
500002011;9046828
500002012;9046828
500002013;9046828
500002014;9046828
500002015;9046830
500002015;9046830
500002015;9046830
500002015;9046830
500002016;9046830
500002017;9046830
500002017;9046830
500002018;9046830
500002018;9046830
500002019;9046830
500002019;9046830
500002020;9046830
500002020;9046830
500002020;9046830
500002021;9046830
500002022;9046830
500002022;9046830
500002023;9046830
500002024;9046830
500002025;9046830
500002026;9046830
500002027;9046830
500002028;9046830
500002029;9046830
500002030;9046830
500002031;9046830
500002032;9046830
500002033;9046830
500002034;9046830
500002035;9046830
500002036;9046830
500002037;9046830
500002038;9046830
500002039;9046830
500002040;9046830
500002040;9046830
500002041;9046831
500002042;9046831
500002043;9046831
500002044;9046832
500002045;9046832
500002046;9046833
500002047;9046834
500002047;9046834
500002047;9046834
500002048;9046834
500002048;9046834
500002048;9046834
500002048;9046834
500002048;9046834
500002048;9046834
500002049;9046834
500002049;9046834
500002049;9046834
500002049;9046834
500002049;9046834
500002049;9046834
500002049;9046834
500002050;9046834
500002050;9046834
500002050;9046834
500002050;9046834
500002050;9046834
500002050;9046834
500002051;9046834
500002051;9046834
500002051;9046834
500002051;9046834
500002051;9046834
500002051;9046834
500002051;9046834
500002052;9046834
500002052;9046834
500002053;9046834
500002053;9046834
500002053;9046834
500002053;9046834
500002053;9046834
500002053;9046834
500002053;9046834
500002053;9046834
500002053;9046834
500002053;9046834
500002053;9046834
500002053;9046834
500002054;9046834
500002054;9046834
500002054;9046834
500002054;9046834
500002054;9046834
500002054;9046834
500002054;9046834
500002054;9046834
500002054;9046834
500002054;9046834
500002054;9046834
500002054;9046834
500002054;9046834
500002054;9046834
500002054;9046834
500002055;9046834
500002055;9046834
500002055;9046834
500002055;9046834
500002055;9046834
500002055;9046834
500002055;9046834
500002055;9046834
500002055;9046834
500002055;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002056;9046834
500002057;9046834
500002057;9046834
500002057;9046834
500002057;9046834
500002057;9046834
500002057;9046834
500002057;9046834
500002057;9046834
500002057;9046834
500002057;9046834
500002057;9046834
500002057;9046834
500002057;9046834
500002058;9046834
500002058;9046834
500002058;9046834
500002058;9046834
500002058;9046834
500002058;9046834
500002058;9046834
500002058;9046834
500002058;9046834
500002058;9046834
500002059;9046834
500002059;9046834
500002059;9046834
500002059;9046834
500002059;9046834
500002059;9046834
500002059;9046834
500002059;9046834
500002059;9046834
500002059;9046834
500002059;9046834
500002059;9046834
500002059;9046834
500002059;9046834
500002059;9046834
500002059;9046834
500002060;9046834
500002060;9046834
500002060;9046834
500002060;9046834
500002060;9046834
500002060;9046834
500002060;9046834
500002061;9046834
500002061;9046834
500002061;9046834
500002061;9046834
500002061;9046834
500002061;9046834
500002062;9046834
500002062;9046834
500002062;9046834
500002062;9046834
500002062;9046834
500002062;9046834
500002062;9046834
500002062;9046834
500002062;9046834
500002062;9046834
500002062;9046834
500002062;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002063;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002064;9046834
500002065;9046834
500002065;9046834
500002065;9046834
500002065;9046834
500002065;9046834
500002065;9046834
500002065;9046834
500002065;9046834
500002065;9046834
500002065;9046834
500002065;9046834
500002065;9046834
500002065;9046834
500002065;9046834
500002065;9046834
500002065;9046834
500002065;9046834
500002066;9046834
500002067;9046834
500002068;9046834
500002069;9046834
500002070;9046834
500002071;9046834
500002071;9046834
500002072;9046835
500002072;9046835
500002072;9046835
500002073;9046836
500002074;9046837
500002075;9046837
500002075;9046837
500002076;9046837
500002076;9046837
500002076;9046837
500002077;9046837
500002078;9046837
500002079;9046837
500002080;9046837
500002081;9046837
500002081;9046837
500002082;9046837
500002083;9046837
500002084;9046837
500002085;9046837
500002085;9046837
500002086;9046838
500002087;9046838
500002088;9046838
500002089;9046838
500002089;9046838
500002090;9046838
500002091;9046839
500002092;9046839
500002092;9046839
500002092;9046839
500002093;9046839
500002094;9046841
500002095;9046841
500002096;9046841
500002097;9046842
500002097;9046843
500002098;9046843
500002099;9046843
500002100;9046843
500002101;9046844
500002102;9046844
500002103;9046844
500002104;9046844
500002105;9046845
500002106;9046847
500002106;9046847
500002107;9046847
500002108;9046847
500002109;9046847
500002110;9046847
500002110;9046847
500002111;9046847
500002111;9046847
500002112;9046847
500002113;9046847
500002114;9046847
500002115;9046847
500002115;9046847
500002116;9046847
500002117;9046847
500002118;9046847
500002119;9046847
500002119;9046847
500002120;9046847
500002121;9046847
500002122;9046847
500002123;9046848
500002123;9046848
500002124;9046848
500002124;9046848
500002124;9046848
500002124;9046848
500002124;9046848
500002124;9046848
500002124;9046848
500002124;9046848
500002125;9046848
500002125;9046848
500002125;9046848
500002126;9046848
500002126;9046848
500002127;9046848
500002127;9046848
500002128;9046848
500002128;9046848
500002128;9046848
500002128;9046848
500002128;9046848
500002128;9046848
500002129;9046848
500002129;9046848
500002129;9046848
500002129;9046848
500002129;9046848
500002129;9046848
500002130;9046848
500002130;9046848
500002131;9046848
500002131;9046848
500002132;9046848
500002132;9046848
500002132;9046848
500002133;9046848
500002133;9046848
500002133;9046848
500002134;9046848
500002135;9046848
500002136;9046848
500002137;9046848
500002137;9046848
500002138;9046848
500002138;9046848
500002138;9046848
500002138;9046848
500002138;9046848
500002138;9046848
500002139;9046848
500002140;9046848
500002140;9046848
500002140;9046848
500002140;9046848
500002141;9046848
500002141;9046848
500002141;9046848
500002141;9046848
500002142;9046848
500002142;9046848
500002142;9046848
500002143;9046848
500002143;9046848
500002143;9046848
500002143;9046848
500002144;9046848
500002144;9046848
500002144;9046848
500002144;9046848
500002144;9046848
500002145;9046848
500002145;9046848
500002145;9046848
500002145;9046848
500002145;9046848
500002146;9046848
500002146;9046848
500002146;9046848
500002147;9046848
500002147;9046848
500002147;9046848
500002147;9046848
500002147;9046848
500002147;9046848
500002147;9046848
500002148;9046848
500002148;9046848
500002148;9046848
500002148;9046848
500002148;9046848
500002148;9046848
500002148;9046848
500002149;9046848
500002149;9046848
500002149;9046848
500002149;9046848
500002149;9046848
500002150;9046848
500002150;9046848
500002150;9046848
500002150;9046848
500002150;9046848
500002150;9046848
500002151;9046848
500002151;9046848
500002151;9046848
500002151;9046848
500002152;9046848
500002152;9046848
500002153;9046848
500002153;9046848
500002153;9046848
500002153;9046848
500002153;9046848
500002154;9046848
500002154;9046848
500002154;9046848
500002154;9046848
500002154;9046848
500002154;9046848
500002154;9046848
500002154;9046848
500002155;9046848
500002155;9046848
500002155;9046848
500002155;9046848
500002155;9046848
500002156;9046849
500002156;9046849
500002157;9046849
500002158;9046850
500002159;9046850
500002160;9046850
500002161;9046850
500002162;9046850
500002163;9046850
500002163;9046850
500002164;9046850
500002165;9046850
500002166;9046850
500002166;9046850
500002167;9046851
500002168;9046851
500002168;9046851
500002169;9046851
500002170;9046851
500002171;9046851
500002172;9046851
500002172;9046851
500002172;9046851
500002173;9046851
500002173;9046851
500002173;9046851
500002174;9046851
500002175;9046851
500002176;9046851
500002177;9046851
500002177;9046851
500002178;9046851
500002179;9046851
500002180;9046851
500002181;9046851
500002182;9046851
500002183;9046851
500002184;9046851
500002184;9046851
500002185;9046851
500002186;9046851
500002187;9046851
500002187;9046851
500002187;9046851
500002188;9046851
500002189;9046851
500002190;9046851
500002191;9046851
500002191;9046851
500002192;9046851
500002193;9046851
500002194;9046851
500002195;9046851
500002196;9046851
500002197;9046851
500002197;9046851
500002198;9046851
500002199;9046851
500002200;9046851
500002201;9046851
500002202;9046851
500002202;9046851
500002203;9046852
500002203;9046852
500002203;9046852
500002204;9046852
500002205;9046852
500002206;9046852
500002207;9046852
500002208;9046852
500002209;9046855
500002210;9046855
500002211;9046855
500002212;9046855
500002213;9046855
500002214;9046855
500002215;9046856
500002216;9046856
500002217;9046856
500002218;9046856
500002219;9046856
500002220;9046856
500002221;9046856
500002221;9046856
500002222;9046856
500002222;9046856
500002223;9046856
500002223;9046856
500002224;9046856
500002225;9046856
500002226;9046856
500002227;9046856
500002228;9046856
500002229;9046856
500002229;9046856
500002229;9046856
500002230;9046857
500002231;9046858
500002231;9046858
500002232;9046858
500002233;9046858
500002234;9046858
500002235;9046858
500002236;9046858
500002237;9046859
500002238;9046859
500002238;9046859
500002239;9046859
500002240;9046859
500002241;9046859
500002242;9046859
500002243;9046859
500002244;9046859
500002245;9046859
500002245;9046859
500002245;9046859
500002246;9046859
500002247;9046859
500002247;9046859
500002247;9046859
500002248;9046859
500002249;9046859
500002250;9046859
500002250;9046859
500002251;9046859
500002251;9046859
500002252;9046859
500002253;9046859
500002253;9046859
500002254;9046859
500002254;9046859
500002254;9046859
500002254;9046859
500002255;9046859
500002255;9046859
500002255;9046859
500002255;9046859
500002256;9046859
500002256;9046859
500002256;9046859
500002257;9046860
500002258;9046860
500002259;9046860
500002260;9046860
500002261;9046861
500002262;9046861
500002263;9046862
500002264;9046863
500002265;9046863
500002266;9046863
500002267;9046863
500002268;9046863
500002269;9046863
500002269;9046863
500002270;9046863
500002271;9046864
500002272;9046864
500002272;9046864
500002272;9046864
500002273;9046864
500002273;9046864
500002274;9046864
500002274;9046864
500002274;9046864
500002274;9046864
500002275;9046864
500002275;9046864
500002275;9046864
500002276;9046864
500002277;9046864
500002278;9046864
500002278;9046864
500002278;9046864
500002279;9046864
500002280;9046864
500002281;9046864
500002281;9046864
500002281;9046864
500002281;9046864
500002282;9046864
500002282;9046864
500002282;9046864
500002283;9046864
500002283;9046864
500002283;9046864
500002284;9046864
500002284;9046864
500002285;9046864
500002285;9046864
500002286;9046864
500002286;9046864
500002286;9046864
500002287;9046865
500002288;9046865
500002289;9046865
500002290;9046865
500002290;9046865
500002291;9046865
500002292;9046865
500002292;9046865
500002293;9046865
500002294;9046865
500002295;9046865
500002295;9046865
500002296;9046865
500002297;9046865
500002298;9046865
500002299;9046865
500002300;9046865
500002300;9046865
500002300;9046865
500002301;9046866
500002301;9046866
500002302;9046866
500002303;9046866
500002304;9046866
500002304;9046866
500002305;9046866
500002306;9046866
500002307;9046866
500002308;9046866
500002308;9046866
500002309;9046866
500002309;9046866
500002310;9046866
500002310;9046866
500002310;9046866
500002311;9046867
500002311;9046867
500002311;9046867
500002312;9046867
500002313;9046867
500002313;9046867
500002313;9046867
500002313;9046867
500002314;9046867
500002314;9046867
500002315;9046867
500002315;9046867
500002315;9046867
500002315;9046867
500002316;9046867
500002316;9046867
500002316;9046867
500002316;9046867
500002317;9046868
500002318;9046868
500002319;9046868
500002320;9046868
500002320;9046868
500002321;9046868
500002322;9046868
500002322;9046868
500002323;9046868
500002323;9046868
500002324;9046868
500002324;9046868
500002324;9046868
500002324;9046868
500002324;9046868
500002324;9046868
500002325;9046868
500002325;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002326;9046868
500002327;9046868
500002327;9046868
500002327;9046868
500002327;9046868
500002327;9046868
500002327;9046868
500002327;9046868
500002328;9046868
500002328;9046868
500002328;9046868
500002328;9046868
500002328;9046868
500002328;9046868
500002328;9046868
500002328;9046868
500002328;9046868
500002329;9046868
500002329;9046868
500002329;9046868
500002329;9046868
500002329;9046868
500002329;9046868
500002329;9046868
500002329;9046868
500002329;9046868
500002329;9046868
500002329;9046868
500002329;9046868
500002329;9046868
500002329;9046868
500002329;9046868
500002329;9046868
500002330;9046868
500002330;9046868
500002330;9046868
500002330;9046868
500002330;9046868
500002330;9046868
500002330;9046868
500002330;9046868
500002330;9046868
500002330;9046868
500002330;9046868
500002331;9046868
500002331;9046868
500002331;9046868
500002331;9046868
500002331;9046868
500002331;9046868
500002331;9046868
500002332;9046868
500002332;9046868
500002332;9046868
500002332;9046868
500002332;9046868
500002332;9046868
500002332;9046868
500002333;9046868
500002334;9046868
500002335;9046868
500002336;9046868
500002336;9046868
500002337;9046868
500002338;9046868
500002338;9046868
500002339;9046868
500002339;9046868
500002340;9046868
500002340;9046868
500002341;9046868
500002342;9046868
500002343;9046868
500002344;9046868
500002345;9046868
500002346;9046868
500002347;9046868
500002348;9046868
500002349;9046868
500002350;9046868
500002350;9046868
500002351;9046868
500002352;9046868
500002353;9046869
500002354;9046869
500002354;9046869
500002354;9046869
500002355;9046870
500002356;9046870
500002356;9046870
500002357;9046870
500002357;9046870
500002358;9046870
500002358;9046870
500002358;9046870
500002359;9046870
500002360;9046870
500002360;9046870
500002360;9046870
500002361;9046870
500002361;9046870
500002361;9046870
500002362;9046870
500002363;9046870
500002363;9046870
500002363;9046870
500002364;9046870
500002364;9046870
500002364;9046870
500002364;9046870
500002364;9046870
500002364;9046870
500002365;9046870
500002365;9046870
500002365;9046870
500002366;9046870
500002366;9046870
500002366;9046870
500002367;9046870
500002368;9046870
500002368;9046870
500002368;9046870
500002368;9046870
500002369;9046870
500002369;9046870
500002369;9046870
500002369;9046870
500002369;9046870
500002369;9046870
500002369;9046870
500002369;9046870
500002369;9046870
500002370;9046870
500002370;9046870
500002370;9046870
500002371;9046870
500002371;9046870
500002372;9046870
500002372;9046870
500002372;9046870
500002372;9046870
500002372;9046870
500002372;9046870
500002373;9046870
500002373;9046870
500002373;9046870
500002374;9046870
500002374;9046870
500002375;9046870
500002376;9046870
500002377;9046870
500002378;9046870
500002378;9046870
500002378;9046870
500002379;9046870
500002379;9046870
500002380;9046870
500002380;9046870
500002380;9046870
500002381;9046870
500002382;9046870
500002383;9046871
500002384;9046871
500002385;9046871
500002385;9046871
500002386;9046873
500002387;9046874
500002388;9046874
500002388;9046874
500002388;9046874
500002388;9046874
500002388;9046874
500002388;9046874
500002389;9046874
500002389;9046874
500002390;9046874
500002390;9046874
500002390;9046874
500002391;9046874
500002391;9046874
500002392;9046874
500002392;9046874
500002393;9046874
500002393;9046874
500002393;9046874
500002393;9046874
500002393;9046874
500002393;9046874
500002394;9046874
500002394;9046874
500002394;9046874
500002395;9046874
500002395;9046874
500002396;9046874
500002396;9046874
500002396;9046874
500002397;9046874
500002397;9046874
500002397;9046874
500002397;9046874
500002397;9046874
500002398;9046874
500002398;9046874
500002399;9046874
500002399;9046874
500002399;9046874
500002399;9046874
500002400;9046874
500002400;9046874
500002401;9046874
500002401;9046874
500002401;9046874
500002401;9046874
500002401;9046874
500002402;9046874
500002402;9046874
500002402;9046874
500002403;9046874
500002403;9046874
500002403;9046874
500002403;9046874
500002403;9046874
500002403;9046874
500002404;9046874
500002404;9046874
500002404;9046874
500002404;9046874
500002404;9046874
500002405;9046874
500002405;9046874
500002405;9046874
500002406;9046874
500002406;9046874
500002406;9046874
500002406;9046874
500002407;9046874
500002407;9046874
500002407;9046874
500002407;9046874
500002407;9046874
500002407;9046874
500002407;9046874
500002407;9046874
500002408;9046874
500002408;9046874
500002408;9046874
500002408;9046874
500002409;9046874
500002409;9046874
500002409;9046874
500002409;9046874
500002409;9046874
500002409;9046874
500002410;9046874
500002410;9046874
500002410;9046874
500002410;9046874
500002410;9046874
500002411;9046874
500002411;9046874
500002411;9046874
500002411;9046874
500002411;9046874
500002411;9046874
500002411;9046874
500002412;9046874
500002412;9046874
500002412;9046874
500002413;9046874
500002413;9046874
500002414;9046874
500002414;9046874
500002414;9046874
500002415;9046874
500002415;9046874
500002415;9046874
500002415;9046874
500002415;9046874
500002416;9046874
500002416;9046874
500002416;9046874
500002416;9046874
500002417;9046874
500002417;9046874
500002417;9046874
500002417;9046874
500002417;9046874
500002417;9046874
500002418;9046874
500002418;9046874
500002418;9046874
500002418;9046874
500002419;9046874
500002419;9046874
500002419;9046874
500002419;9046874
500002420;9046874
500002421;9046874
500002421;9046874
500002421;9046874
500002422;9046874
500002422;9046874
500002422;9046874
500002423;9046874
500002423;9046874
500002423;9046874
500002423;9046874
500002423;9046874
500002423;9046874
500002424;9046874
500002424;9046874
500002424;9046874
500002425;9046874
500002425;9046874
500002425;9046874
500002426;9046874
500002427;9046874
500002428;9046874
500002428;9046874
500002428;9046874
500002429;9046874
500002429;9046874
500002429;9046874
500002429;9046874
500002430;9046874
500002430;9046874
500002430;9046874
500002431;9046874
500002431;9046874
500002431;9046874
500002431;9046874
500002431;9046874
500002432;9046874
500002432;9046874
500002433;9046874
500002433;9046874
500002434;9046874
500002435;9046874
500002435;9046874
500002435;9046874
500002435;9046874
500002436;9046874
500002436;9046874
500002437;9046874
500002437;9046874
500002438;9046874
500002438;9046874
500002438;9046874
500002439;9046874
500002439;9046874
500002440;9046874
500002440;9046874
500002441;9046874
500002441;9046874
500002442;9046874
500002442;9046874
500002443;9046874
500002443;9046874
500002443;9046874
500002444;9046874
500002444;9046874
500002445;9046874
500002446;9046874
500002447;9046874
500002448;9046874
500002449;9046874
500002450;9046874
500002451;9046874
500002452;9046874
500002453;9046874
500002454;9046874
500002455;9046874
500002456;9046874
500002457;9046874
500002458;9046874
500002459;9046874
500002460;9046874
500002461;9046874
500002461;9046874
500002461;9046874
500002462;9046874
500002462;9046874
500002463;9046874
500002464;9046874
500002464;9046874
500002464;9046874
500002464;9046874
500002464;9046874
500002465;9046874
500002466;9046874
500002467;9046874
500002468;9046874
500002469;9046875
500002470;9046875
500002470;9046875
500002470;9046875
500002471;9046875
500002472;9046875
500002472;9046875
500002472;9046875
500002473;9046875
500002474;9046876
500002474;9046876
500002474;9046876
500002474;9046876
500002474;9046876
500002474;9046876
500002474;9046876
500002474;9046876
500002474;9046876
500002474;9046876
