:START_ID;:END_ID;mainAuthor
6981995;363783;FALSE
6934203;363784;TRUE
6780765;363787;TRUE
6865363;363787;FALSE
7147343;363787;FALSE
7206180;363787;FALSE
6777488;363788;TRUE
6777507;363788;FALSE
6754003;363790;TRUE
6931875;363790;FALSE
7096316;363790;FALSE
6754003;363792;TRUE
6781357;363794;TRUE
6779686;363794;FALSE
6764693;363796;TRUE
6754182;363796;FALSE
6753765;363796;FALSE
7206183;363797;TRUE
6778407;363797;FALSE
7147646;363798;TRUE
6781676;363798;FALSE
6762116;363803;TRUE
6779866;363803;FALSE
6969081;363803;FALSE
7206053;363803;FALSE
6754389;363804;TRUE
6754195;363804;FALSE
6754536;363807;TRUE
7027912;363807;FALSE
6779954;363807;FALSE
6779660;363810;TRUE
6778417;363810;FALSE
6781323;363810;FALSE
7097046;363810;FALSE
6754780;363811;TRUE
6753862;363811;FALSE
7206186;363812;TRUE
6778098;363812;FALSE
6753765;363812;FALSE
7000783;363814;TRUE
6778026;363814;FALSE
6754003;363815;TRUE
6778558;363815;FALSE
6780765;363816;TRUE
7206071;363816;FALSE
6754932;363817;TRUE
7206076;363817;FALSE
6755094;363823;TRUE
6755504;363824;TRUE
6754688;363828;TRUE
6778802;363829;TRUE
7206194;363829;FALSE
7148151;363830;TRUE
7206195;363831;TRUE
6765838;363831;FALSE
6755209;363835;TRUE
6781273;363837;TRUE
7206198;363841;TRUE
7206199;363841;FALSE
6754334;363842;TRUE
6754478;363842;FALSE
6780216;363843;TRUE
6777763;363843;FALSE
7147900;363843;FALSE
6780857;363844;TRUE
6777985;363844;FALSE
6779287;363846;TRUE
6781357;363846;FALSE
6779923;363847;TRUE
6915385;363849;TRUE
6780216;363851;TRUE
7147284;363852;TRUE
6755504;363852;FALSE
6778704;363854;TRUE
6931875;363855;TRUE
6873528;363856;TRUE
6777318;363856;FALSE
7206202;363858;TRUE
7140931;363858;FALSE
7147380;363859;TRUE
7206203;363859;FALSE
7096316;363860;TRUE
6754003;363860;FALSE
7127952;363861;TRUE
7206204;363861;FALSE
7047749;363861;FALSE
6779425;363862;TRUE
7206205;363862;FALSE
7028308;363864;TRUE
6777575;363864;FALSE
6778455;363864;FALSE
6777472;363864;FALSE
7027912;363864;FALSE
7206206;363865;TRUE
6993107;363865;FALSE
6778806;363865;FALSE
6992997;363865;FALSE
7206015;363868;TRUE
6754910;363868;FALSE
7206045;363869;TRUE
6778132;363871;TRUE
6778042;363872;TRUE
6981995;363872;FALSE
7177084;363873;TRUE
6968204;363874;TRUE
6968206;363874;FALSE
6968205;363874;FALSE
6755314;363875;TRUE
6777681;363875;FALSE
6763725;363875;FALSE
7206208;363876;TRUE
6754195;363876;FALSE
6781024;363877;TRUE
7206209;363877;FALSE
7206210;363877;FALSE
7206053;363883;TRUE
6779810;363885;TRUE
6778422;363890;TRUE
7100379;363890;FALSE
6777681;363890;FALSE
6777471;363891;TRUE
6873026;363891;FALSE
6864349;363892;TRUE
6763362;363892;FALSE
7027912;363895;TRUE
6780027;363895;FALSE
6782641;363897;TRUE
7001233;363897;FALSE
7206215;363897;FALSE
6753654;363898;TRUE
6754910;363898;FALSE
6780765;363899;TRUE
6761601;363900;TRUE
7027939;363900;FALSE
7206218;363901;TRUE
6993107;363901;FALSE
7206160;363901;FALSE
7098431;363901;FALSE
7206058;363901;FALSE
7206159;363901;FALSE
6992997;363901;FALSE
7147980;363901;FALSE
7096206;363901;FALSE
6993106;363901;FALSE
7206057;363901;FALSE
7206008;363901;FALSE
7206216;363901;FALSE
7206217;363901;FALSE
6778812;363902;TRUE
6755455;363903;TRUE
7002381;363903;FALSE
6779810;363906;TRUE
7206220;363906;FALSE
7206221;363907;TRUE
6777561;363909;TRUE
7206223;363911;TRUE
7000293;363911;FALSE
7206091;363913;TRUE
7206225;363914;TRUE
6782851;363914;FALSE
7206226;363914;FALSE
6753655;363915;TRUE
6753654;363915;FALSE
6755753;363916;TRUE
6778808;363916;FALSE
6778809;363916;FALSE
6777410;363917;TRUE
6778646;363917;FALSE
6754026;363918;TRUE
6875049;363918;FALSE
7147380;363919;TRUE
7206203;363919;FALSE
7206227;363921;TRUE
6875847;363924;TRUE
7206231;363924;FALSE
7206230;363924;FALSE
6755354;363925;TRUE
6786278;363926;TRUE
6777307;363927;TRUE
6876301;363927;FALSE
7001195;363927;FALSE
7147366;363931;TRUE
6778096;363932;TRUE
6777473;363932;FALSE
7096015;363935;TRUE
6780581;363935;FALSE
6777466;363936;TRUE
6777817;363936;FALSE
6777796;363940;TRUE
7084629;363943;TRUE
6780610;363945;TRUE
6780609;363945;FALSE
6755239;363945;FALSE
6755354;363946;TRUE
6754589;363946;FALSE
6778201;363946;FALSE
6778906;363946;FALSE
7141505;363948;TRUE
7067800;363948;FALSE
6778237;363948;FALSE
7206015;363950;TRUE
6754588;363951;TRUE
6781416;363951;FALSE
6777484;363952;TRUE
6778415;363952;FALSE
7206238;363955;TRUE
6931875;363957;TRUE
6754910;363957;FALSE
6777318;363958;TRUE
7206240;363958;FALSE
6873528;363958;FALSE
6777985;363960;TRUE
6782049;363960;FALSE
6777855;363960;FALSE
6778203;363960;FALSE
7206135;363962;TRUE
7206136;363962;FALSE
6778936;363964;TRUE
6778935;363964;FALSE
6754066;363965;TRUE
6941997;363965;FALSE
6779623;363965;FALSE
7098732;363966;TRUE
6780975;363966;FALSE
6755723;363967;TRUE
7206241;363967;FALSE
6753726;363970;TRUE
6754184;363970;FALSE
6753728;363970;FALSE
6754597;363971;TRUE
6754598;363971;FALSE
6780372;363976;TRUE
6755723;363976;FALSE
6777760;363976;FALSE
6754046;363976;FALSE
6907943;363977;TRUE
6753654;363977;FALSE
6780935;363978;TRUE
7045827;363981;TRUE
6754003;363983;TRUE
6871703;363984;TRUE
7206244;363985;TRUE
6754952;363985;FALSE
7046581;363991;TRUE
7147551;363991;FALSE
6780915;363995;TRUE
7206195;363996;TRUE
7206249;363996;FALSE
7206248;363996;FALSE
6765838;363996;FALSE
6778132;363997;TRUE
7205999;363997;FALSE
6777471;363997;FALSE
6769231;363998;TRUE
6754910;364001;TRUE
6871452;364001;FALSE
6780418;364001;FALSE
6754791;364002;TRUE
6754792;364002;FALSE
7206250;364004;TRUE
6780765;364004;FALSE
6778310;364004;FALSE
7147392;364006;TRUE
7206251;364006;FALSE
6754654;364009;TRUE
7096356;364011;TRUE
7159231;364013;TRUE
6778847;364013;FALSE
6758381;364017;TRUE
7206255;364017;FALSE
6758380;364017;FALSE
6783215;364021;TRUE
6783216;364021;FALSE
7206257;364022;TRUE
7206083;364022;FALSE
6780935;364023;TRUE
7148091;364023;FALSE
6755354;364024;TRUE
7206258;364024;FALSE
7046581;364028;TRUE
7147372;364028;FALSE
6771088;364030;TRUE
7043261;364030;FALSE
6755052;364030;FALSE
6770128;364032;TRUE
7099285;364033;TRUE
6993053;364033;FALSE
6780098;364033;FALSE
6754401;364034;TRUE
6754910;364035;TRUE
6993272;364036;TRUE
6993352;364036;FALSE
6778806;364036;FALSE
6778807;364036;FALSE
7206260;364036;FALSE
6754910;364042;TRUE
7206265;364045;TRUE
7206264;364045;FALSE
7026024;364049;TRUE
6778188;364049;FALSE
7206268;364049;FALSE
6763725;364054;TRUE
6777681;364054;FALSE
6965564;364058;TRUE
7206272;364058;FALSE
6754328;364062;TRUE
6754316;364062;FALSE
6994146;364062;FALSE
6778253;364063;TRUE
6806374;364063;FALSE
6779009;364063;FALSE
7025737;364064;TRUE
7147333;364064;FALSE
7147980;364065;TRUE
6870355;364067;TRUE
6777561;364071;TRUE
6779771;364072;TRUE
6777471;364072;FALSE
6754328;364073;TRUE
7025737;364076;TRUE
6754223;364079;TRUE
6754003;364081;TRUE
6755076;364081;FALSE
6778558;364081;FALSE
7095236;364082;TRUE
6777551;364082;FALSE
7206278;364082;FALSE
6984762;364083;TRUE
6985401;364083;FALSE
7206279;364083;FALSE
6781013;364086;TRUE
6755536;364086;FALSE
6772325;364093;TRUE
6755503;364093;FALSE
7205961;364094;TRUE
6777373;364096;TRUE
6770644;364096;FALSE
6777372;364096;FALSE
6782480;364099;TRUE
6965519;364100;TRUE
6782938;364100;FALSE
6779092;364100;FALSE
7147865;364102;TRUE
6754910;364102;FALSE
7206015;364102;FALSE
6875847;364105;TRUE
6777764;364107;TRUE
6864790;364108;TRUE
6753917;364108;FALSE
6778798;364109;TRUE
6777561;364109;FALSE
6755345;364110;TRUE
6754839;364110;FALSE
7206285;364111;TRUE
6764037;364112;TRUE
6777373;364115;TRUE
6782215;364115;FALSE
6778132;364117;TRUE
6782875;364117;FALSE
6771088;364118;TRUE
6875847;364118;FALSE
6950531;364120;TRUE
6780529;364120;FALSE
6873026;364122;TRUE
6966256;364123;TRUE
6782272;364124;TRUE
6778337;364124;FALSE
7206288;364125;TRUE
6753823;364126;TRUE
6761601;364126;FALSE
7206289;364130;TRUE
6781450;364130;FALSE
6754763;364133;TRUE
7206142;364133;FALSE
6778909;364135;TRUE
6778979;364135;FALSE
6772325;364135;FALSE
7206292;364135;FALSE
7206293;364136;TRUE
7074126;364136;FALSE
6777574;364140;TRUE
6781946;364140;FALSE
7206301;364147;TRUE
7206089;364147;FALSE
7148027;364148;TRUE
6782280;364148;FALSE
6778590;364148;FALSE
7206041;364148;FALSE
7206302;364148;FALSE
6778501;364150;TRUE
7206303;364150;FALSE
6778132;364157;TRUE
6779027;364157;FALSE
7206311;364162;TRUE
6755154;364162;FALSE
7055627;364163;TRUE
6754148;364165;TRUE
6779459;364165;FALSE
6754575;364165;FALSE
6771088;364165;FALSE
6765838;364166;TRUE
7206313;364166;FALSE
6778779;364166;FALSE
7206314;364167;TRUE
7026024;364167;FALSE
6779868;364167;FALSE
7205976;364169;TRUE
6915385;364169;FALSE
6753960;364169;FALSE
6780375;364170;TRUE
7206315;364170;FALSE
7206083;364170;FALSE
6847069;364172;TRUE
6780316;364173;TRUE
6865363;364173;FALSE
7206316;364176;TRUE
6754195;364176;FALSE
7206318;364180;TRUE
6769669;364180;FALSE
7206319;364180;FALSE
6976333;364180;FALSE
6779009;364181;TRUE
7002684;364183;TRUE
6778707;364183;FALSE
6758861;364270;TRUE
6758863;364270;FALSE
7206423;364270;FALSE
6836943;364391;TRUE
7206569;364391;FALSE
6836941;364391;FALSE
6836944;364391;FALSE
7206568;364391;FALSE
6756865;364439;TRUE
6865500;364439;FALSE
7206678;364479;TRUE
7206679;364480;TRUE
6953942;364480;FALSE
6863846;364480;FALSE
7206680;364480;FALSE
7206682;364480;FALSE
7206681;364480;FALSE
6932126;364565;TRUE
7206443;364628;TRUE
7206990;364727;TRUE
7205156;364727;FALSE
7207069;364830;TRUE
6906983;364830;FALSE
7207068;364830;FALSE
7207128;364853;TRUE
7207129;364853;FALSE
6993766;364853;FALSE
6965901;364853;FALSE
7207388;365061;TRUE
7206326;365061;FALSE
7207386;365061;FALSE
7207387;365061;FALSE
6931830;365149;TRUE
6789814;365149;FALSE
7206410;365266;TRUE
7206809;365266;FALSE
6909031;365345;TRUE
6994747;365345;FALSE
6840476;365345;FALSE
6887899;365345;FALSE
6840472;365345;FALSE
6865210;365345;FALSE
6856566;365370;TRUE
7207750;365370;FALSE
7207751;365370;FALSE
6783362;365478;TRUE
7121678;365559;TRUE
6876592;365559;FALSE
6915863;365584;TRUE
7208005;365584;FALSE
7159490;365681;TRUE
6864124;365681;FALSE
6864541;365681;FALSE
6789323;365681;FALSE
6863702;365681;FALSE
7148805;365782;TRUE
7208218;365782;FALSE
7208262;365833;TRUE
7201797;365833;FALSE
7208283;365852;TRUE
7207286;365852;FALSE
7207134;366060;TRUE
6923454;366177;TRUE
6923453;366177;FALSE
6923452;366177;FALSE
6923451;366177;FALSE
6929193;366177;FALSE
6762400;366334;TRUE
6904892;366334;FALSE
7208848;366370;TRUE
7028474;366370;FALSE
7206538;366511;TRUE
6873291;366511;FALSE
7206538;366596;TRUE
6873291;366596;FALSE
6985725;366638;TRUE
6974218;366638;FALSE
6865877;366638;FALSE
7207480;366673;TRUE
7141637;366673;FALSE
6948657;366739;TRUE
6856540;366803;TRUE
6845581;366803;FALSE
7209241;366803;FALSE
7209242;366803;FALSE
7031075;366803;FALSE
6912407;366803;FALSE
6906983;366827;TRUE
6905949;366827;FALSE
7207068;366827;FALSE
7207345;366827;FALSE
6822728;366900;TRUE
7209369;366900;FALSE
6798417;366900;FALSE
6864453;366900;FALSE
6756100;366900;FALSE
6862716;366900;FALSE
7066233;366934;TRUE
7209467;367002;TRUE
7209729;367278;TRUE
7209728;367278;FALSE
7209698;367280;TRUE
6824431;367491;TRUE
6860468;367491;FALSE
7209911;367491;FALSE
6824426;367566;TRUE
6826983;367566;FALSE
7036409;367676;TRUE
6859085;367676;FALSE
6778813;368288;TRUE
6785364;368288;FALSE
6787033;368288;FALSE
6785934;368288;FALSE
6769767;368288;FALSE
7210469;368489;TRUE
7210467;368489;FALSE
7210470;368489;FALSE
7210505;368489;FALSE
7210648;368524;TRUE
6978466;368723;TRUE
7210880;368771;TRUE
7210730;368771;FALSE
7064657;368771;FALSE
6891832;368771;FALSE
7210831;368794;TRUE
7210666;368794;FALSE
6782351;368810;TRUE
7210967;368810;FALSE
7211061;368903;TRUE
6781305;368903;FALSE
7211062;368903;FALSE
7211150;368988;TRUE
7211149;368988;FALSE
6914179;369000;TRUE
7211151;369177;TRUE
7211350;369230;TRUE
7211147;369368;TRUE
7210903;369562;TRUE
7211652;369562;FALSE
6892837;369737;TRUE
6899869;369737;FALSE
6899406;369737;FALSE
7211802;369785;TRUE
7124443;369860;TRUE
6769840;370067;TRUE
7212068;370243;TRUE
7211927;370279;TRUE
7173582;370415;TRUE
7212249;370576;TRUE
6811215;370632;TRUE
6811231;370632;FALSE
7212274;370632;FALSE
7073507;370632;FALSE
7211774;370643;TRUE
6763020;370687;TRUE
6765116;370687;FALSE
6854578;370762;TRUE
6899287;370762;FALSE
7211778;370813;TRUE
6899967;370863;TRUE
7212162;370990;TRUE
7212467;371069;TRUE
7212466;371069;FALSE
7094400;371117;TRUE
7092488;371117;FALSE
6900727;371235;TRUE
7211876;371237;TRUE
7211893;371242;TRUE
7211770;371264;TRUE
6755454;371442;TRUE
7212660;371486;TRUE
6899230;371492;TRUE
7212379;371501;TRUE
7211608;371574;TRUE
7090421;371574;FALSE
6930216;371907;TRUE
7212967;371907;FALSE
6753903;371907;FALSE
6858142;371907;FALSE
7212966;371907;FALSE
7213198;372118;TRUE
7212878;372409;TRUE
7213520;372439;TRUE
7212810;372451;TRUE
7212809;372451;FALSE
7212841;372698;TRUE
7213800;372703;TRUE
6859057;372703;FALSE
7213843;372759;TRUE
7213845;372759;FALSE
7213844;372759;FALSE
7213293;372793;TRUE
7187519;372799;TRUE
7213868;372799;FALSE
6790613;372880;TRUE
6846977;372920;TRUE
7213961;372920;FALSE
7213040;372955;TRUE
7050732;372960;TRUE
7214002;372960;FALSE
7214003;372960;FALSE
7212891;373019;TRUE
7212838;373081;TRUE
7214415;373443;TRUE
7184188;373443;FALSE
7214457;373499;TRUE
6851914;373499;FALSE
6850234;373690;TRUE
6847532;373690;FALSE
6929385;373690;FALSE
7212800;373783;TRUE
6832945;373798;TRUE
7214723;373798;FALSE
6919355;373798;FALSE
6896896;373830;TRUE
7214758;373830;FALSE
7032280;373948;TRUE
7214860;373960;TRUE
7214889;374004;TRUE
7024309;374004;FALSE
7214890;374004;FALSE
7214888;374004;FALSE
7215003;374147;TRUE
6926638;374147;FALSE
6925332;374147;FALSE
7212838;374305;TRUE
7215164;374338;TRUE
7215176;374355;TRUE
7213368;374355;FALSE
7215174;374355;FALSE
7215175;374355;FALSE
7214693;374355;FALSE
7215201;374375;TRUE
7215200;374375;FALSE
6857742;374375;FALSE
6825732;374375;FALSE
7215202;374375;FALSE
7215338;374540;TRUE
6873832;374540;FALSE
6754007;374540;FALSE
7029758;374540;FALSE
7212838;374667;TRUE
7186404;374774;TRUE
7215537;374774;FALSE
7215578;374821;TRUE
7212837;374855;TRUE
6918620;374880;TRUE
6855392;374958;TRUE
6948050;375267;TRUE
6820947;375267;FALSE
7094485;375267;FALSE
6955032;375282;TRUE
6955593;375282;FALSE
7216129;375315;TRUE
7094682;375315;FALSE
7054330;375315;FALSE
6778761;375430;TRUE
7216281;375430;FALSE
7053347;375430;FALSE
6792529;375471;TRUE
6794966;375471;FALSE
6792530;375471;FALSE
7216520;375610;TRUE
6827682;375610;FALSE
7216522;375610;FALSE
6810828;375610;FALSE
7216521;375610;FALSE
7216602;375675;TRUE
7216600;375675;FALSE
7216603;375675;FALSE
7216601;375675;FALSE
7216624;375687;TRUE
7216803;375820;TRUE
7216804;375820;FALSE
7216805;375820;FALSE
7217065;376007;TRUE
6975211;376007;FALSE
6761437;376007;FALSE
7217296;376193;TRUE
6920770;376193;FALSE
7217334;376224;TRUE
6763207;376224;FALSE
6763208;376224;FALSE
7217559;376407;TRUE
6834950;376407;FALSE
6781313;376407;FALSE
6928535;376407;FALSE
6792730;376417;TRUE
7217573;376417;FALSE
7217574;376417;FALSE
7217992;376765;TRUE
7217994;376765;FALSE
6758914;376765;FALSE
7217993;376765;FALSE
6877084;376777;TRUE
7093088;376777;FALSE
6785099;376832;TRUE
6821685;376832;FALSE
7216783;376832;FALSE
7093249;376889;TRUE
7060181;376889;FALSE
6771673;376897;TRUE
7117637;376951;TRUE
6825043;377162;TRUE
7218457;377162;FALSE
6841485;377190;TRUE
6759629;377190;FALSE
7093177;377220;TRUE
7092411;377220;FALSE
6920643;377375;TRUE
7216847;377375;FALSE
7216846;377375;FALSE
6930045;377483;TRUE
6793013;377483;FALSE
7218769;377483;FALSE
6855006;377551;TRUE
6824804;377551;FALSE
7218841;377551;FALSE
7218842;377551;FALSE
6762416;377551;FALSE
7218843;377551;FALSE
7218856;377564;TRUE
7218855;377564;FALSE
7218911;377627;TRUE
6957913;377627;FALSE
7219081;377788;TRUE
6769196;377788;FALSE
6790605;377788;FALSE
7090814;377894;TRUE
6811096;377894;FALSE
6774648;377894;FALSE
6827714;377894;FALSE
7219355;378036;TRUE
7219356;378036;FALSE
6847129;378058;TRUE
6863920;378058;FALSE
6843721;378058;FALSE
7217691;378058;FALSE
7219947;378401;TRUE
7078304;378401;FALSE
6778201;378401;FALSE
7219960;378523;TRUE
7219889;378523;FALSE
7220192;378523;FALSE
7020271;378523;FALSE
7220380;378633;TRUE
6825820;378640;TRUE
7078135;378640;FALSE
6970633;378640;FALSE
7078134;378640;FALSE
7219583;378710;TRUE
7219920;378710;FALSE
7125232;378710;FALSE
7206123;378710;FALSE
7125142;378710;FALSE
6870266;378710;FALSE
6982786;378710;FALSE
6800286;378850;TRUE
6763440;378850;FALSE
7158774;378972;TRUE
7219984;378972;FALSE
7219983;378972;FALSE
7220139;378972;FALSE
7220834;378982;TRUE
7220489;378982;FALSE
7168728;378982;FALSE
7220743;378982;FALSE
7220835;378982;FALSE
7221004;379109;TRUE
6791932;379109;FALSE
7221052;379152;TRUE
6985128;379152;FALSE
6967124;379203;TRUE
7221205;379301;TRUE
7220890;379371;TRUE
7221411;379525;TRUE
7221413;379525;FALSE
7221412;379525;FALSE
7221448;379566;TRUE
7221450;379566;FALSE
7221449;379566;FALSE
6931905;379566;FALSE
6755090;379594;TRUE
7221471;379594;FALSE
7221450;379625;TRUE
7221513;379724;TRUE
7221513;379834;TRUE
7221454;379842;TRUE
7221523;379889;TRUE
7202282;379979;TRUE
7221481;379985;TRUE
7153091;380065;TRUE
7082322;380065;FALSE
7202282;380065;FALSE
7201713;380065;FALSE
7202142;380065;FALSE
7206217;380112;TRUE
7202142;380123;TRUE
7221770;380140;TRUE
6985675;380172;TRUE
7221818;380237;TRUE
6931905;380305;TRUE
7221920;380439;TRUE
6903524;380489;TRUE
6931905;380546;TRUE
7222031;380700;TRUE
7221661;380741;TRUE
7222067;380799;TRUE
6924678;380820;TRUE
7222178;380977;TRUE
7073871;380977;FALSE
6913211;381027;TRUE
7222230;381027;FALSE
7222229;381027;FALSE
7222291;381103;TRUE
7222338;381179;TRUE
6913671;381182;TRUE
6913391;381182;FALSE
7222412;381284;TRUE
6934063;381299;TRUE
6826386;381426;TRUE
7222544;381426;FALSE
7222542;381426;FALSE
7222543;381426;FALSE
7222557;381437;TRUE
7222558;381437;FALSE
7222559;381437;FALSE
7222560;381437;FALSE
7222642;381496;TRUE
7222641;381496;FALSE
7222713;381551;TRUE
6981925;381693;TRUE
6864442;381693;FALSE
7222916;381693;FALSE
7222917;381693;FALSE
7223030;381776;TRUE
6955826;381776;FALSE
6885668;381776;FALSE
7223029;381776;FALSE
6952465;381789;TRUE
6951752;381789;FALSE
6950782;381789;FALSE
6950781;381789;FALSE
6953547;381789;FALSE
6952000;382146;TRUE
6756295;382198;TRUE
6926394;382325;TRUE
7222503;382325;FALSE
7223814;382451;TRUE
7223817;382451;FALSE
7223816;382451;FALSE
7223815;382451;FALSE
7223813;382451;FALSE
7223829;382462;TRUE
6756952;382462;FALSE
6756953;382462;FALSE
6880862;382462;FALSE
7223830;382462;FALSE
7223885;382509;TRUE
7222556;382509;FALSE
7177240;382557;TRUE
7223940;382557;FALSE
7223939;382557;FALSE
7222938;382557;FALSE
7223065;382557;FALSE
6756348;382663;TRUE
7224046;382663;FALSE
7224149;382759;TRUE
6826386;382759;FALSE
7224296;382904;TRUE
6773284;382904;FALSE
7224298;382904;FALSE
7224297;382904;FALSE
6825051;382904;FALSE
6955356;382926;TRUE
7222546;382926;FALSE
7224319;382926;FALSE
7222539;383003;TRUE
7051825;383003;FALSE
7021056;383003;FALSE
7045681;383019;TRUE
6857221;383019;FALSE
7224524;383147;TRUE
6794060;383147;FALSE
7223530;383173;TRUE
7062915;383173;FALSE
7222844;383173;FALSE
7224553;383173;FALSE
7078561;383454;TRUE
7158761;383454;FALSE
7156703;383454;FALSE
7224840;383482;TRUE
6930193;383482;FALSE
7224841;383482;FALSE
7225242;383907;TRUE
7225240;383907;FALSE
7225241;383907;FALSE
6858894;383907;FALSE
7225297;383962;TRUE
7051805;383962;FALSE
6954057;383962;FALSE
7225296;383962;FALSE
7222719;384154;TRUE
7224967;384154;FALSE
7225465;384154;FALSE
7223479;384246;TRUE
7223478;384246;FALSE
7223476;384246;FALSE
7223477;384246;FALSE
7223475;384246;FALSE
7225593;384317;TRUE
7225656;384377;TRUE
6842312;384377;FALSE
6952330;384397;TRUE
7224662;384397;FALSE
7224661;384397;FALSE
7225305;384407;TRUE
7225677;384407;FALSE
7225306;384407;FALSE
7225821;384577;TRUE
6845123;384577;FALSE
7043208;384614;TRUE
6953532;384614;FALSE
6951248;384614;FALSE
7061227;384614;FALSE
6778315;384615;TRUE
6936709;384615;FALSE
7222794;384615;FALSE
6946658;384700;TRUE
6863535;384894;TRUE
7226110;384894;FALSE
7226111;384894;FALSE
6863534;384894;FALSE
7226112;384894;FALSE
6873086;385028;TRUE
6805419;385028;FALSE
6971936;385028;FALSE
6873087;385028;FALSE
6811920;385068;TRUE
6873294;385075;TRUE
6812244;385075;FALSE
6811992;385135;TRUE
7226320;385135;FALSE
7226365;385222;TRUE
7226300;385222;FALSE
6811177;385246;TRUE
7226378;385246;FALSE
7226307;385246;FALSE
6811144;385271;TRUE
6812288;385271;FALSE
6811610;385302;TRUE
6753905;385302;FALSE
6811471;385344;TRUE
6874467;385344;FALSE
6874468;385344;FALSE
6811342;385346;TRUE
6902124;385346;FALSE
7174750;385371;TRUE
7226451;385371;FALSE
7226450;385371;FALSE
7226479;385417;TRUE
7226480;385417;FALSE
6761328;385482;TRUE
7226555;385561;TRUE
7226278;385563;TRUE
7226556;385563;FALSE
7087141;385596;TRUE
6971982;385596;FALSE
7020478;385600;TRUE
7226259;385770;TRUE
6811206;385770;FALSE
6812403;385781;TRUE
7226699;385808;TRUE
6811292;385808;FALSE
7226294;385808;FALSE
6811842;385858;TRUE
6778002;385858;FALSE
6811610;385858;FALSE
6931439;386016;TRUE
7226665;386016;FALSE
6971280;386048;TRUE
6971999;386048;FALSE
7226810;386048;FALSE
7056636;386065;TRUE
6812242;386065;FALSE
7226838;386105;TRUE
7028915;386105;FALSE
6900232;386105;FALSE
6874466;386123;TRUE
6755145;386123;FALSE
7151820;386260;TRUE
6811212;386260;FALSE
6971364;386421;TRUE
7226694;386421;FALSE
7227086;386621;TRUE
7227085;386621;FALSE
6811786;386881;TRUE
7226478;386893;TRUE
6883759;386893;FALSE
6815512;386994;TRUE
6806734;386994;FALSE
6806733;386994;FALSE
7227320;387247;TRUE
6781015;387259;TRUE
7227405;387367;TRUE
6930069;387367;FALSE
6871686;387367;FALSE
6859264;387431;TRUE
7227490;387431;FALSE
7227497;387443;TRUE
6954198;387443;FALSE
7227496;387443;FALSE
6860922;387465;TRUE
6865708;387465;FALSE
6761692;387465;FALSE
7013944;387465;FALSE
7227593;387543;TRUE
7227594;387543;FALSE
7227592;387543;FALSE
7042403;387543;FALSE
7227622;387567;TRUE
7227623;387567;FALSE
6781253;387567;FALSE
6781252;387567;FALSE
6829691;387829;TRUE
7227917;387829;FALSE
7227916;387829;FALSE
7075513;387829;FALSE
6930979;387829;FALSE
6837061;387829;FALSE
7197326;388083;TRUE
6946700;388083;FALSE
7197327;388083;FALSE
7228163;388083;FALSE
7228190;388114;TRUE
7228285;388216;TRUE
7228284;388216;FALSE
7228286;388216;FALSE
7228287;388216;FALSE
7228390;388287;TRUE
6806812;388287;FALSE
7221796;388287;FALSE
7228408;388302;TRUE
6919792;388302;FALSE
6755676;388364;TRUE
6778880;388364;FALSE
6778878;388364;FALSE
6772467;388365;TRUE
6842488;388365;FALSE
6767158;388365;FALSE
6761832;388365;FALSE
6787856;388400;TRUE
7228493;388400;FALSE
6764706;388400;FALSE
6782339;388400;FALSE
7120087;388400;FALSE
7052467;388400;FALSE
6780522;388421;TRUE
6807399;388421;FALSE
6833855;388421;FALSE
7228513;388421;FALSE
6807403;388421;FALSE
6831352;388469;TRUE
6857981;388469;FALSE
7203870;388469;FALSE
7228657;388567;TRUE
6770227;388567;FALSE
6809965;388567;FALSE
7228656;388567;FALSE
6790072;388567;FALSE
6782797;388567;FALSE
7228628;388567;FALSE
6981888;388831;TRUE
6981889;388831;FALSE
6981890;388831;FALSE
6778880;388831;FALSE
6778878;388831;FALSE
6862500;388966;TRUE
6933972;389209;TRUE
6859631;389409;TRUE
6859632;389409;FALSE
7060657;389409;FALSE
7117404;389409;FALSE
6779749;389409;FALSE
7229438;389409;FALSE
7154479;389563;TRUE
6791049;389563;FALSE
6777471;389723;TRUE
6875804;389723;FALSE
7229816;389824;TRUE
6982156;389824;FALSE
6979452;389984;TRUE
7229982;389984;FALSE
6777632;389984;FALSE
6762165;390170;TRUE
6779528;390170;FALSE
6779559;390170;FALSE
7230508;390531;TRUE
6836341;390531;FALSE
7230507;390531;FALSE
6818301;390531;FALSE
7121895;390531;FALSE
6773545;390731;TRUE
6761676;390731;FALSE
7230701;390731;FALSE
6779881;390731;FALSE
7198215;390731;FALSE
6959364;390731;FALSE
7230890;390929;TRUE
7036563;390929;FALSE
7230891;390929;FALSE
6765771;391014;TRUE
6771186;391014;FALSE
7153749;391014;FALSE
6766297;391121;TRUE
6949832;391121;FALSE
6974638;391121;FALSE
6757044;391127;TRUE
7231064;391127;FALSE
6757049;391127;FALSE
6780037;391127;FALSE
6769041;391245;TRUE
6954547;391245;FALSE
6769042;391245;FALSE
6781326;391245;FALSE
6783177;391291;TRUE
6757278;391291;FALSE
6858805;391291;FALSE
7231211;391291;FALSE
6982455;391332;TRUE
7231246;391332;FALSE
6785323;391332;FALSE
7231247;391332;FALSE
7231254;391340;TRUE
6807146;391340;FALSE
6807144;391340;FALSE
6807145;391340;FALSE
6764969;391360;TRUE
7155279;391360;FALSE
6769308;391465;TRUE
6780974;391465;FALSE
