:ID;author:string
8110974;Suzanna M. M. Martens
6935868;Jan W. M. Bergmans
8047248;Maria A. Stuchly
6861014;X. Li
7182084;Susan C. Hagness
7327255;Winfried Hohenhorst
6827446;Zixing Zhang 0001
7327250;Christoph Janott
7327252;Kun Qian 0003
7327253;Vedhas Pandit
7327254;Clemens Heiser
6883315;Werner Hemmert
7327256;Michael Herzog
6786766;Björn W. Schuller
7126722;Justin C. Williams
7939077;Patrick J. Rousche
8111570;David P. Pivin Jr.
8108005;Rio J. Vetter
8108006;David S. Pellinen
6944210;Daryl R. Kipke
6978236;José Manuel López-Guede
6978277;Borja Fernández-Gauna
8058378;Virginie Felizardo
6818303;Nuno M. Garcia
8111834;Victor Reis
8111833;Pedro Dinis Gaspar
8111903;Karpurika Raychaudhuri
8112113;Ondrej Pribyl
8112112;Tae-Gyu Kim
8112111;Konstadinos G. Goulias
6887655;Brian L. Smith
8112127;Hema Tanikella
7045809;Antoine G. Hobeika
7321058;John El Khoury
8112184;Liya Guo
6909049;Adel W. Sadek
6766429;Shan Huang
7028378;H.-S. Jacob Tsao
8112274;Alberto J. Santiago
8112273;Thanavat Junchaya
7405565;Gang-Len Chang
7700238;Runze Yu
6795576;Xiaolei Ma
6863427;Yunteng Lao
7039615;Michal Bidlo
8013154;Jaroslav Skarvada
6790580;Melody Y. Kiang
7599225;Ajith Kumar
7255322;Nazrul Islam
8112610;Sercan Ozcan
8112611;Victor H. Y. Lo
6771710;Xinyan Zhang
6759495;George Q. Huang
7133569;Matthew J. Liberatore
8112674;Pedro L. Pereira
7602035;Francisco M. Veloso
6777249;Michael D. Santoro
8112696;Patrick A. Saparito
8112708;Christine S. Koberg
8112707;Dawn R. DeTienne
7525322;Joseph W. Rottman
6846464;Julia Kotlarsky
6846465;Ilan Oshri
6822524;Christopher L. Magee
7237281;David A. Broniatowski
7026599;R. P. Sundarraj
8112904;Wilson Wai Ho Mok
7916433;G. Steven McMillan
8112921;Robert D. Hamilton
8113040;Md. Aslam Hossain
7150497;David K. H. Chua
8113085;H. P. Gautschi
7528473;Michel Jourlin
8113086;Th. Bächi
8113082;Ph. Gremillet
8113083;Cph. Bron
8113084;Jörg Schüpbach
7461363;Venu Madhav Govindu
8034371;Daljit Singh Dhillon
6795432;Lilong Cai
7466169;Zhiguo Ren
8113195;Jiarui Liao
8113246;Christian Ferran Bennström
7228442;José M. Martínez 0001
7783794;Marcos Escudero-Viñolo
8113245;Alessandro Signoriello
8026121;Javier Molina
7036416;Montse Pardàs
7230955;Jesús Bescós
7036414;Ferran Marqués
7617445;Attila Licsár
7154823;László Czúni
6807356;Tamás Szirányi
6776659;Yu Cao
6829635;Qingquan Li
6866174;Song Wang 0002
6856210;Qin Zou 0001
6840702;Qingzhou Mao
6882872;Justus H. Piater
6882870;Antonio Jose Rodríguez-Sánchez
8113301;Thomas Hoyoux
8113377;Romain Faugeroux
7206915;Dimas Martínez Morera
7206913;Thomas Lewiner
7206914;Thales Vieira
6927035;Joachim Hornegger
8032853;Heiko Schlarb
6898296;Björn Eskofier
8113387;Rainer Grimmer
6759215;Ovidiu Ghita
6758973;Francesco Bianconi
6758975;Antonio Fernández 0003
7196943;Elena González
7938726;Jinhe Lan
6935932;Xianjing Qin
6810743;Yan Tian
6831191;Hongbing Lu
7382372;M. A. Mannan
7844529;Zhu Mian
7154222;Dexing Kong
6909883;Fang-Fang Dong
7154221;Qianting Ma
7436875;Yong-Ren Pu
8113633;Su-Hsing Lee
8113632;Yung-Jen Chen
6864629;Malayappan Shridhar
7547853;Fumitaka Kimura
7156157;Ümit Aygölü
8113739;Asli Birol
7152848;Katherine C. Pramataris
8113823;Selçuk Paker
7984216;M. Uysal
6823421;Osman Nuri Uçan
8113825;Qingjie Wang
6842434;Jianrong Wang
7272022;Chun-I Kuo
6764683;Ce-Kuen Shieh
6982286;Wen-Shyang Hwang
6841816;Chih-Heng Ke
8072079;H. Cui
6850922;H. Zhang
7598326;Y. Yu
8113827;Q. Zhong
6772927;Haïdar Safa
8042323;Omar Mirza
7283735;Takuji Tachibana
7259113;Yasuhiro Urayama
6756054;Zhijun Wu
8113847;Minxiao Wang
6839674;Meng Yue
8114010;ChaoJie Zhu
8114011;XiaoPing Yang
8114009;Ping Wang 0011
7571701;Ahmed Sameh
7220271;Hüseyin Uzunalioglu
7133803;David J. Houck
7052209;Myunghwan Seo
6770213;Minho Park
8114050;Kwang-Eog Lee
7052210;Chul-Hee Han
7125246;Md. Forkan Uddin
8114066;Ali Mohammad Saleh
8114067;Nadira Parveen
8114071;A. B. Mohamed
8114070;M. Shafie Abd Latiff
8114069;C. Yahaya
8063784;Subhabrata Banerjee
6840837;Sudipta Chattopadhyay
7267857;Abdorasoul Ghasemi
8114108;Faezeh Morvari
6961544;Jianhong Zhang
6771671;Jian Mao
6897724;X. Wang
6893387;D. Liu
7540486;M. Huang
7626139;D. V. Polymeros
7007931;Sung Jin Kim
8114142;Taieb F. Znati
7996942;Javad Zeraatkar Moghaddam
8062406;Hamid Farrokhi
6824487;Cailian Chen
6834286;Qiaoni Han
6826656;Kai Ma
7126137;Hiroshi Esaki
7233758;De-gan Zhang
6813979;Guang Li
7360010;Yan-pin Liang
7414720;Zhao-Hua Pan
6975409;Zhiqi Wang
6977472;Zusheng Zhang
6843226;Jiuchao Feng
6943173;Chi Kong Tse
6842174;Ding Xu
7412513;Pavel Lafata
7135750;Zon-Yin Shae
7101916;Aameek Singh
7269778;Priya Mahadevan
6820194;An Li
8114363;Yizhu Xu
7230827;Lihua Sun
6819946;Yuhao Wang
8114366;San-Peng Kao
6769255;Jiann-Liang Chen
7376865;Kuo-Ting Huang
8062788;Shang-Yo Lin
8114380;Wen-Jiang Chen
6946237;Jyh-Horng Wen
8114391;Laurent Yamen Njilla
6781194;Kia Makki
6782825;Chong-Ho Choi
7501255;Youngsoo Lee
6930265;Minsik Lee
8114516;Stephan Goebbels
6757964;Charlie C. L. Wang
7207522;Shengjun Liu
6909529;Jieqing Feng
6863687;Hanqiu Sun
7466231;Tsukasa Noma
7052710;Moon-Ryul Jung
6979735;Ruei-Chuan Chang
7208445;Wen-Bang Liu
6897880;Yu-Shuen Wang
7060780;Shao-Wei Yen
7281972;Hung-Kuo Chu
8114607;Chang-Rung Tsai
6788944;Sai-Keung Wong
7281976;Pao-Kun Tang
8114983;Fu-Shun Li
7496955;Shih-Ting Yu
8114984;Zong-Min Wang
6787287;Erik Cuevas
6787289;Daniel Zaldivar 0001
6841329;Marco A. Pérez Cisneros
8115002;Eduardo Santuario
6774558;Abbas Saghaei
8115107;Parastou Shahsamandi E.
6795955;Soheil Sadi-Nezhad
6857971;Roy A. Maxion
7920332;Matthew W. Gertz
7334036;Michel Dufossè
8115371;Soraya Bensmaïl
7334038;Arthur Kaladjian
6885051;Alexander A. Frolov
6927918;Fethi Ben Ouezdou
6818761;Xiaohui Chen
6814516;Jinpeng Chen
6823588;Jing He
7124570;Yuan F. Zheng
8054379;Kab Il Kim
7683708;Keon Young Yi
6792815;Takashi Morie
8115502;Jun Umezawa
6874128;Boaz Patt-Shamir
6755245;Zvi Lotker
7002407;Yong-Jik Kim
6924877;Idit Keidar
8115526;Ronit Lubitch
6873236;Michele Flammini
6777684;Michael K. Reiter
7160441;Mahdi Zamani
6811184;Valerie King
6873506;Jared Saia
7073398;Varsha Dani
7369146;Mahnush Movahedi
6941822;Marta Rukoz
6754339;Joffroy Beauquier
6754467;Shlomi Dolev
7002096;Sylvie Delaët
6811862;Kolja Knauer
6873298;Stefan Felsner
6812144;Bartlomiej Bosek
7358931;Grzegorz Matecki
6815458;Bernhard Banaschewski
7227091;Joshua D. Laison
7210342;Helmut Länger
7210060;Ivan Chajda
6816164;Lisbeth Fajstrup
7747329;João Pita Costa
7354399;Martin Matzner
6769323;Christian Janiesch
6886639;Daniel Beverungen
7561796;Seongmin Jeon
7025235;Byungjoon Yoo
7618934;Daehwan Ahn
8115817;Ekene Okwechime
7878101;Peter Duncan
7610800;David Edgar
6782134;Francesco Folino
7290333;Toan Huynh
6908733;Andrew F. Tappenden
8115885;Adam Geras
6908734;Michael R. Smith 0001
6791519;Mahmoud Boufaïda
6806938;Lionel Seinturier
8115899;Soumia Bendekkoum
6780511;Sidi Mohamed Benslimane
6780510;Abdelhamid Malki
6873239;Hongyu Liang
7738674;Supasorn Suwajanakorn
7067824;Liaoruo Wang
6971168;Paul Horn
7783754;Noor Hadi
7497990;Khanh Do Ba
6754073;Amit Chakrabarti
6873793;John Augustine
6811688;Nick Gravin
6873235;Angelo Fanelli 0001
6811690;Dmitry Shiryaev
6774511;Mahesh H. Dodani
6787113;Francesca Arcelli Fontana
7942014;Pietro Braione
6788678;Marco Zanoni
7704731;Nicholas Kong
7299845;Maneesh Agrawala
7082151;Arash Habibi
7038315;Annie Luciani
6865822;Matthias Teschner
7206880;Andreas Peer
7661189;Kurt Saetzler
7178536;YingLiang Ma
7179855;Oliver Beuing
7177188;Bernhard Preim
7349930;Mathias Neugebauer
7207460;Rocco Gasteiger
6867980;Lars Linsen
7856365;Alexey Fofonov
6867978;Vladimir Molchanov
7207584;Torsten Möller
8015734;Charles D. Stolper
7400277;Panpan Xu
7460290;Petra Isenberg
6772221;John T. Stasko
7399319;Steffen Koch
6764592;Anders Ynnerman
7207847;Charles D. Hansen
8034403;Joe Kniss
7208522;Peter Shirley
7786779;Allen McPherson
7208521;Simon Premoze
6863694;Xianfeng Gu
8116656;Kaloian Petkov
8116657;Charilaos Papadopoulos
6864099;Arie E. Kaufman
8116706;McKay Farley
8116707;Matthew Beardall
6882332;Michael D. Jones
6838484;Zhi Zheng
7209597;Tony K. Y. Chan
8116710;Prakash Prakash
6782342;Nan Cao
6852870;Meng Xia
8116730;Xing Mu
6978069;Louis H. Kauffman
8022517;Robert P. Grzeszczuk
8061300;Milana Huang
6756640;Voicu Popescu
6862764;Paul Rosen
7701263;Christian Pirchheim
7474990;Jonathan Ventura
7353209;Clemens Arth
7749528;Tongshuang Wu
7466829;Weiwei Cui
6875489;Yingcai Wu
7930147;Conglei Shi
6833868;Huamin Qu
7067753;Michael Burch
7399976;Rudolf Netzel
8116862;Budirijanto Purnomo
7206019;Jatin Chhugani
7208693;Subodh Kumar
6865059;Shankar Krishnan
6968996;Jonathan D. Cohen
8116921;Hayeong Song
7064853;Danielle Albers Szafir
7881054;James O'Brien
6886004;Robert E. Roth
8116957;Derek Swingley
7033016;Mark Gahegan
7881194;Bonan Li
8116958;Fan-Yin Tzeng
7090212;Kwan-Liu Ma
7206819;Eric B. Lum
7135835;John Gerth
7264298;Pat Hanrahan
8116451;Justin Talbot
7478532;Brian Duffy
7801326;Yiping Han
7356066;Yu-Chuan Kuo
6778656;Zhe Fan
6831513;Klaus Mueller
7349538;Maxim Makhinya
6910312;Renato Pajarola
7689339;Stefan Eilemann
6857806;Kurt Debattista
6963162;James P. Ahrens
7187663;Ian D. Reid 0001
7330628;Olaf Kähler
7706129;Shreeraj Jadhav
8117146;David Talmage
8081564;Mala Ananth
8117147;Lorna Role
7720760;Saeed Boorboor
6827235;Zhigang Deng
7786462;Yutong Wang
6828084;Xiaowei Xue
6909314;Song-Hai Zhang
7493688;Yi-Fei Zhang
7657539;Zachary Wartell
7207203;Remco Chang
7207201;Wenwen Dou
8033621;Thomas Butkiewicz
7903754;Knud Henriksen
6870674;Kasper Hornbæk
8117309;Wolfram von Funck
6864929;Tino Weinkauf
7206474;Holger Theisel
8117315;Surina Hariri
6907256;Kasun Karunanayaka
8117317;Kevin Stanley Bielawski
8117314;Nurafiqah Johari
8117316;Hanis Camelia
7179884;Raghu Machiraju
7530517;Lee A. D. Cooper
7147435;Kun Huang 0001
7179887;Gustavo Leone
7179881;Kishore Mosaliganti
6783388;Richard Sharp
6927802;Jayaraman J. Thiagarajan
7074680;Yarden Livnat
7265504;Vivek Srikumar
6864355;George Baciu
7467426;Wingo Sai-Keung Wong
7207845;Liang Zhou 0001
7207370;Xavier Tricoche
6883438;Guo-Shi Li
7279957;Vassilios Solachidis
6778068;Ioannis Pitas
7402363;Bernhard Spanlang
7311633;Pankaj Khanna
7520587;Insu Yu
7024112;Mel Slater
7657456;Jesper Mortensen
7066603;Joseph J. LaViola Jr.
7467317;Robert C. Zeleznik
7466607;Lee Markosian
8116566;Andrew S. Forsberg
8023888;Adela Barbulescu
7505706;Rémi Ronfard
7596426;Ines Janusch
7317067;Nicole M. Artner
6865486;Walter G. Kropatsch
7207222;Philip K. Robertson
7207756;Jürgen Schönhut
8117738;Jeffrey A. Stevens
7176459;Leon Kaufman
8117782;Ricardo J. Guzman
7176461;David M. Kramer 0002
8117783;Christine Hawryszko
6771177;Joaquim A. Jorge
6864780;Faramarz Samavati
7207289;Luke Olsen
6863939;Jayaram K. Udupa
6864543;Lih-Shyang Chen
6865720;R. Anthony Reynolds
6863684;Gabor T. Herman
7870511;Andrew S. Glassner
8029294;Tony Sweeney
8009896;Sandeep Kochhar
8118047;Steven A. Cover
6859960;James F. O'Brien
7694556;Richard Rowe
8118049;Ellen Palm
8118048;Thomas Gadacz
8117474;Gary Singh
8118083;Douglas Voorhies
6765695;Jarke J. van Wijk
7299470;Lambertus Hesselink
6967596;Sara Irina Fabrikant
6968144;Daniel R. Montello
6820319;Qi Luo
6903817;Jing Xiao 0001
6856130;Holly E. Rushmeier
7066269;Nahum D. Gershon
7505571;Jake Kolojejchick
7617561;Michael R. Macedonia
6762395;Andrew E. Johnson
6791746;Stellan Ohlsson
7048670;Thomas G. Moher
7822161;Mark Gillingham
7774579;James J. Thomas
7750579;John S. Risch
8118353;Richard A. May
8118354;Scott T. Dowson
8118497;Richard A. Fischer
8118498;Randall Frank
8118500;John Hobson
7208703;Daniel Schikore
7775801;Brad Whitlock
8118499;Ross Gaunt
7130073;Viviane Gascon
8118620;C. Baril
8118621;C. Bounhol
7242416;Jonathan Miller
8118673;Zachary Ezzell
6767971;Paul A. Fishwick
7085013;Jairo R. Montoya-Torres
7374291;Santiago Nieto Isaza
7374293;Nilson Herazo-Padilla
7165501;Jorge A. Alvarado-Valencia
7211739;Brian L. Heath
6804158;Raymond R. Hill
7586403;Xiaotao Zhang
7401591;Hutong Wu
7074688;Chunyu Wang
6906535;Yuelei Li
7222906;Ce Yu
7297469;Isabel M. A. Ferreirim
6981039;Janusz Czelakowski
8118882;Vjekoslav Kovac
7297567;Vedran Cacic
7641813;Annika Siders
6872252;Iskander Sh. Kalimullin
6902660;Marat M. Arslanov
6856047;Gilda Ferreira
6856046;Fernando Ferreira
6980519;Sergei S. Goncharov
6856032;Wesley Calvert
6855902;Julia F. Knight
6872303;Jessica Millar
6903098;Andrej Bauer
6981171;Kerry Ojakian
7118198;Manuel Lameiras Campagnolo
6902447;Carlo Toffalori
6902780;Stefano Baratella
7603630;Graham Emil Leigh
7019782;Franz von Kutschera
6811951;Assaf Rinot
6902450;Michal Krynicki
6903177;Larry Welch
6903176;Iraj Kalantari
6902876;Barbara Majcher-Iwanow
6903478;Francesc Esteva
6980784;Pilar Dellunde
8119014;Sergey Goncharov 0002
6981111;Ioannis A. Souldatos
6980710;Joost J. Joosten
6754880;Pavel Pudlák
8119021;Philippe Niederkorn
6815829;Antonio di Nola
7306296;Dominique Devriese
7734449;Steven Keuchel
7315350;Marco Patrignani
6754578;John Power
7954502;Dina Barbian
6846753;Peter Mertens
6754040;Friedrich L. Bauer
7048076;Albert Endres
8119236;Klaus Kornwachs
7418296;Gunter Dueck
6916222;Felix C. Freiling
8119113;Jens-Martin Loebel
8119201;Ludger Porada
7040348;Katharina Anna Zweig
7066810;Manfred Nagl
8119463;Alexander Rabe
7839812;Simone Rehm
8119462;Christoph Leng
8119464;Ernst Karl Pakuscher
8119135;Karl Hantzschmann
7206856;Jochem Poller
7206515;Joachim Rix
8119533;Frank Sollmann
6785859;Hans-Ludwig Hausen
7080596;Monika Schmidt
6979806;Monika Müllerburg
8119577;Julia Von Thienen
6813164;Christoph Meinel
8119610;Dieter Killar
7800454;Michael Hertel
8083613;Peter Bartmann
7054357;Hans Ulrich Buhl
6753709;Ernst-Rüdiger Olderog
6813276;Winfried Lamersdorf
6813270;Michael Merz
6813272;M. Tuan Tu
8119683;Menal Guzelsoy
6781831;John A. Carroll
7327378;Diana McCarthy
8119899;Carole Murchison
8119938;Rosa Oppenheim
8119970;David H. Wyatt
7327461;Mariona Taulé
7327460;Aina Peris
7173215;Horacio Rodríguez
7833017;Matthew Spencer
7833018;Christopher J. Howe
8120554;Van Hiep Nguyen
7310649;Tu-Bao Ho
7398327;Anh-Cuong Le
7710473;Phuong-Thai Nguyen
6864872;Les E. Atlas
7640312;David A. Cohn
6787273;William W. Cohen
6871336;Michael Lebowitz
8120584;J. D. Patrick
7641965;Chris S. Wallace
7707516;Bo Thiesson
7187350;John J. Grefenstette
6865840;J. Michael Fitzpatrick
6769192;Ramón López de Mántaras
6929048;Gábor Lugosi
8120629;Smadar T. Kedar-Cabelli
6849599;Richard S. Sutton
7204650;Nemanja Djuric
7700751;Shengbo Guo
6927871;Slobodan Vucetic
7413809;Mihajlo Grbovic
6927228;Nicol N. Schraudolph
6966618;Richard K. Belew
7307638;Nicholas S. Flann
6798342;Gerson Zaverucha
8120644;Manoel V. M. França
7750731;Connie Loggia Ramsey
7065733;Alan C. Schultz
7577322;Michael A. Casey
7385020;Christophe Rhodes
6856584;Samer A. Abdallah
6863641;Mark B. Sandler
6813089;R. Scott Cost
7205183;Steven Salzberg
7175758;Edward Herskovits
8120665;Ryan Poirier
7291007;Daniel L. Silver
8120666;Duane Currie
7134504;David Maxwell Chickering
6875173;Dan Geiger
7204510;Armand Prieditis
8120683;Howard Cho
8037198;Peter W. Frey
8037186;David J. Slate
6932623;Stefan Wrobel
6871889;Gerald DeJong
7204951;Stephen Jose Hanson
6792020;Malcolm Bauer
6985717;Gilles Blanchard
7540406;Olivier Bousquet
8120655;Laurent Zwald
7809023;Marlon Núñez
7622662;Peter Brockhausen
6772137;Katharina Morik
7981159;Christopher J. C. H. Watkins
6884768;Peter Dayan
6871369;Jörg-Uwe Kietz
6963020;Filip Zelezný
6885166;Fabrizio Riguzzi
6871492;Dennis F. Kibler
7184240;Paul E. Utgoff
7398668;Marc Boullé
7301573;Peter Clark
6786885;Tim Niblett
6846155;John Mingers
7212157;Michael Frazier
6873720;Leonard Pitt
7204416;Geoffrey G. Towell
8120895;L. P. Borovskikh
8120894;D. A. Bobylev
8121093;N. N. Ivanov
8121337;E. G. Zhilyakov
8121448;V. V. Zenkov
7607612;Vladimir L. Beresnev
8121688;Mayya M. Zhilova
8121789;Alexandr V. Astaf'ev
8121788;Alexey V. Provotorov
8019355;Alexey A. Orlov
8121798;Oleg V. German
8121799;O. I. Sadovskaya
7610138;Tony Ross-Hellauer
7577935;Birgit Schmidt
8121917;Bianca Kramer
7702736;Morteza Pourreza Shahri
7075242;Indika Kahanda
8122018;Diane Bimczok
7402528;Upulee Kanewala
7702735;Madhusudan Srinivasan
7151641;Rodrick Wallace
6795621;Hong Wei
6847854;Kevin Warwick
7464305;Arwa Alsultan
6913286;Jonathan Lawry
7127610;Zengchang Qin
7651873;Sónia M. Almeida-Luz
6786791;Miguel A. Vega-Rodríguez
6879227;Juan Antonio Gómez Pulido
6879226;Juan Manuel Sánchez-Pérez
6832618;Miguel Gabriel Villarreal-Cervantes
6834570;Alejandro Rodríguez-Molina
7168057;Mario Aldape-Pérez
6853762;Jaime Álvarez-Gallegos
6908694;Wenjian Luo
8122570;Elodie Thilliez
6784252;Simon James
8122568;Shannon Pace
8122569;Nicola Pastorello
6784251;Gleb Beliakov
7242010;Marek Gagolewski
8122598;Ying-Chun Bo
7006186;Mahdi Fathi
8122652;Wanzhe Hu
6774608;Abbas Keramati
8122776;Hossein Nahid Titkanloo
7871585;Roxana Fekri
7039844;Bill C. White
7309681;Lance W. Hahn
8122787;Tricia A. Thornton
7288838;Marylyn D. Ritchie
6786215;Jacek Mandziuk
7547074;Michal Okulewicz
6781069;Qinghua Hu
6788470;Mingwen Shao
7054132;Baiqing Sun
6788469;Changzhong Wang
6767307;Keke Gai
6917117;Sneha Sultana
6916946;Provas Kumar Roy
8122927;Ernesto Benini
8122926;Andrea Massaro
6810983;Chen Chen
6917978;Shuxin Ding
6822746;Bin Xin 0002
6762269;Wei Wei
6788289;Peng Song
6927863;Yimin Yang
6930244;Xiaofang Yuan
7589830;Jingyi Zhao
6784412;Ata Allah Taleizadeh
8122980;Ramin Nikousokhan
6761578;Richa Sharma
7193450;A. P. Mittal
7193449;Prerna Gaur
6911035;T. C. Lin
6797298;Ferani E. Zulvia
7940995;C. Y. Tsai
8123012;M. L. Pérez-Delgado
7040080;Youssef S. G. Nashed
7040078;Luca Mussi
7040079;Spela Ivekovic
7178124;Pablo Mesejo
6793726;Ying-Han Pang
7153675;Bee Yan Hiew
6787855;M. Esmel ElAlami
6798957;Ivette Luna
7023936;Romis Attux
7088755;Christiano Lyra
7932804;Hugo Valadares Siqueira
7415583;Levy Boccato
6797788;Kuei-Hu Chang
6758017;Wen-Tsai Sung
8071870;Kuo-Yi Chang
6771336;Yain-Whar Si
7637960;Yuqing Wan
6916974;L. R. Srinivas
8123455;Kala Meah
6916973;K. Vaisakh
8123468;Mina Ahmadipour
7820669;Amin Mahdavi Meymand
7894315;Mohammad Zounemat-Kermani
7023363;Abdellah Salhi
8123477;H. Hussian
8123478;M. A. Jan
6793900;Wali Khan Mashwani
6957290;Ozgur Yeniay
6917109;Zexuan Zhu
8123485;Quanxiang Zhu
7321470;Zhengping Liang
8123484;Kaifeng Hu
8123554;Subhamita Chakraborty
8123555;Swarup K. Ghosh
6792623;Shubhabrata Datta
7016557;Partha P. Chattopadhyay
7024592;Oscar Montiel
7024594;Roberto Sepúlveda
7355541;Ying Huo
6842207;Jingjing Gu
7152653;Siru Ni
6765624;Yi Zhuang 0002
6920551;José Manuel Cadenas
7239848;María José Canós
6920603;Carlos Ivorra
6920604;Vicente Liern
6920602;M. Carmen Garrido
6888689;Giuseppe Quaranta
7092557;Giuseppe Carlo Marano
8123680;Rita Greco
7320426;Giorgio Monti
7105442;Jorge Torres-Sánchez
6778138;Pedro Antonio Gutiérrez
7106374;José Manuel Peñá-Barragán
7105444;Francisca López-Granados
6778142;César Hervás-Martínez
6784029;M. Pérez-Ortiz
6969451;Milan Tuba
6969450;Raka Jovanovic
6968809;Vili Podgorelec
7364748;Saso Karakatic
6920609;Raluca Vernic
6790399;Jon Timmis
7461811;Andrew Secker
6788751;Alex Alves Freitas
6842172;Souhir Bouaziz
6826991;Habib Dhahri
7307147;Pawel B. Myszkowski
7730769;Marek E. Skowronski
7653631;Maciej Laszczyk
7703858;Lukasz P. Olech
6905106;Vítor Basto Fernandes
7026138;Iryna Yevseyeva
6786154;Jiaqi Zhao
7026266;José Ramon Méndez
7026139;Michael T. M. Emmerich
6975648;Florentino Fdez-Riverola
7197219;Pablo Adasme
6957572;Cheng-Ta Yeh
7000933;Martin Middendorf
7039719;Daniel Merkle
7039791;Stefan Janson
7312363;Aysenur Budak
7199520;Alp Üstündag
6957186;Jinhua Mi
6797889;Yan-Feng Li
6780507;Jie Zhou
6796431;Hong-Zhong Huang
7193726;Roberto Lujic
7193727;Goran Simunovic
7193724;Ilija Svalina
8124154;Tomislav Saric
8124206;Chitrangada Das Mukhopadhyay
7655040;Amit Paul
7564018;M. Ebrahimnejad
7564019;N. Fallah
7493062;Lei Wang 0069
6841705;Sai Zou
6831294;Yuliang Tang
8124297;S. Sivasubramani
6851977;Xinggao Liu
7937497;Zeyin Zhang
8124301;Yuanmeng Sun
8124302;Tianjian Zhang
7963525;Yusheng Yu
8124303;Zhengji Song
6994329;Ricardo Bianchini
7264267;Qingyuan Deng
6993575;Guilherme Cox
7628068;Eriza Hafid Fazli
7045408;Jean Gaubert
7628099;Katia Leconte
7273458;Frank Schreckenbach
7628101;Philip Platt
7628100;Nuria Riera Diaz
7161397;Michael Schnell
6963111;Kichun Nam
7051861;Jinwon Kang
6978151;Cuong Duc Nguyen
6792566;Trong Hai Duong
7230421;Marcel Karam
8124701;Rana Awada
7259466;Seiji Tokura
7036921;Miwako Doi
7261183;Fumio Ozaki
7358938;Hisashi Hayashi
6995906;Ruisheng Wang
7612434;Jia Qiu
8124836;Kian Ahmadi
6796901;Sri Devi Ravana
6966356;Donald W. King
6965704;Carol Tenopir
6778272;Lei Wu
7936069;Sheri Edwards
6965702;Xiyong Zhu
7290424;Jianhong Luo
6965700;Xuwei Pan
7086798;Tamara Eisenschitz
7838673;Roy D. Johnson
7878117;C. J. (Neels) Kruger
6964238;Murat Karamuftuoglu
6964463;Alton Yeow-Kuan Chua
6965256;Dion Hoe-Lian Goh
7311058;Shu-Shing Lee
7021334;Yin-Leng Theng
8090605;Chris Frost
8125202;Chen-Ming Lin
7546519;David Chunhu Li
6823319;Li-Der Chou
7132298;Yi-Chun Lin
6970044;Tzu-Chien Liu
6837480;Che-Wei Lee
6905405;Bao Rong Chang
7043437;Yunn Yen Chen
7002056;Jih-Kwon Peir
8125293;Wei-Tsung Sun
6976568;Nan-Chen Hsieh
8125305;Yu-Che Wey
6819743;Chia-Hung Yeh
6905404;Chia-Yen Chen
6819745;Mei-Juan Chen
6767026;Ruay Shiung Chang
8125323;Chi-Su Wang
6754269;Andreas G. Veneris
6951461;Jongwoo Bae
8125369;Hoai-Huong Nguyen Le
6919903;Hewijin Christine Jiau
6909388;Jim-Min Lin
6923330;Jinghong Cox Chen
6777922;Chien-I Lee
7920774;Parmeet Kaur Jaggi
6909759;Awadhesh Kumar Singh
8125461;Jeng-Jong Lin
6770663;Chung-Ping Chung
8125642;Wei-Hau Chiao
6947064;Jiman Hong
6769019;Jinman Jung
7414142;Bongjae Kim
6798846;Chi-Yung Lee
7000200;Steven P. Levitan
8125704;Yee-Wing Hsieh
8125753;Zi-Shiung Tsai
8125754;Kuan-Wei Chi
6881391;Adem Kalinli
6790647;Seref Sagiroglu
6906288;Hwa Jong Kim
6906289;Choong Kyo Jeong
6906287;Goo Yeon Lee
6906286;Yong Lee 0002
6762572;John Fulcher
7266002;Moshe Krieger
7265299;Jason F. Cantin
8126098;Ewerton Longoni Madruga
8126235;Don Hudson
7097348;Nirmal R. Saxena
8126233;John Slice
8126234;Marc Spaulding
8126236;Cliff Neighbors
8126237;Rolland Crunk
8118069;Rajeev Bharadhwaj
7201040;David R. Barach
7098664;Jaspal Kohli
6879101;Cheng Wang 0013
6879102;Youfeng Wu
7000663;Edson Borin
6869907;Guido Araujo
6877081;Anthony S. Fong
6775466;Anna Nosella
6776743;Valentina Lazzarotti
6776744;Raffaella Manzini
6776621;Luisa Pellegrini
8126445;Ismail Gölgeci
8126446;Serhiy Y. Ponomarov
6846805;Tuure Tuunanen
7574343;Rene Tshiteya
8126496;Christine A. Bowles
6913324;Jan C. Schmidt
6774371;Wei-Hsi Hung
7137290;Robert John McQueen
6776388;Harm-Jan Steenhuis
7835671;Erik J. De Bruijn
7599634;Hans Heerkens
6776441;Krushna Mahapatra
6776442;Reinhard Madlener
6776440;Leif Gustavsson
8126845;Sarah Royston
6775351;Patrick van der Duin
8126897;Erik den Hartigh
8126900;Chanell Quire
8126899;Vinh Sum Chau
6775679;Kerstin Cuhls
8127146;Takao Fujiwara
8127193;Xiao-Feng Ma
8127194;Michael Kaldenbach
6777257;Bernhard R. Katzy
8127198;Lamin K. Sonko
8127196;Ting-Kuie Kuo
8127197;Sirirat Sae Lim
6897734;D. Imbert
6897735;S. McNamara
6899476;Rolf Rannacher
8127239;Chi-Fai Chan
6897768;Fu-Rong Lin
6888707;Lutz Tobiska
8127281;C. F. Man
7185922;Borna Noureddin
6999419;Peter D. Lawrence
6864304;Shinichi Tamura
6935343;Yoshinobu Sato
