:START_ID;:END_ID;pages:string;volume:string;year:int;Column1
787617;9047227;268-296;14;1996;787617
787632;9047227;223-253;15;1997;787632
787680;9047227;267-288;2;1984;787680
787692;9047227;35-62;3;1985;787692
787699;9047227;159-180;8;1990;787699
787705;9047227;250-269;17;1999;787705
787709;9047227;310-335;19;2001;787709
787721;9047227;1-50;10;1992;787721
787722;9047227;1-30;9;1991;787722
787725;9047227;1-26;8;1990;787725
787727;9047227;387-430;8;1990;787727
787775;9047227;123-157;7;1989;787775
787791;9047227;70-95;5;1987;787791
787800;9047227;237-267;14;1996;787800
787829;9047227;279-291;3;1985;787829
787838;9047227;103-122;7;1989;787838
787839;9047227;69-91;12;1994;787839
787858;9047227;115-144;13;1995;787858
787859;9047227;345-383;4;1986;787859
787864;9047227;195-222;15;1997;787864
787871;9047227;237-257;5;1987;787871
787880;9047227;230-253;1;1983;787880
787898;9047227;295-321;16;1998;787898
787900;9047227;257-270;4;1986;787900
787920;9047227;336-369;9;1991;787920
787923;9047227;11:1-11:30;34;2016;787923
787941;9047227;325-362;8;1990;787941
787974;9047227;235-262;2;1984;787974
787989;9047227;173-196;2;1984;787989
787991;9047227;206-233;13;1995;787991
787999;9047227;143-158;1;1983;787999
788003;9047227;96-122;2;1984;788003
788004;9047227;85-100;7;1989;788004
788007;9047227;115-131;5;1987;788007
788016;9047227;103-139;8;1990;788016
788055;9047229;483267:1-483267:14;2008;2008;788055
788230;9047228;81-87;1;1997;788230
788235;9047229;78375:1-78375:14;2006;2006;788235
788568;9047230;65-76;15;2008;788568
788641;9047230;322-331;6;1999;788641
788670;9047230;24-31;18;2011;788670
788728;9047230;485-490;18;2011;788728
788739;9047230;346-356;12;2005;788739
788919;9047230;394-395;4;1997;788919
789080;9047230;252-253;4;1997;789080
789231;9047230;478-488;14;2007;789231
789260;9047230;440-450;14;2007;789260
789529;9047230;273-284;2;1995;789529
789541;9047230;1-7;1;1994;789541
789557;9047230;16-24;20;2013;789557
789811;9047230;344-352;13;2006;789811
789820;9047230;1000-1007;25;2018;789820
789826;9047230;424-429;15;2008;789826
789944;9047230;e42-e47;22;2015;789944
790106;9047230;341-345;19;2012;790106
790138;9047230;186-189;19;2012;790138
790194;9047230;252-259;20;2013;790194
790427;9047230;732-737;18;2011;790427
790439;9047230;730-738;25;2018;790439
790444;9047230;316-322;24;2017;790444
790493;9047230;64-71;12;2005;790493
790661;9047230;238-246;16;2009;790661
790763;9047230;224-233;3;1996;790763
790792;9047230;439-443;7;2000;790792
790900;9047230;898-905;20;2013;790900
790908;9047230;378-384;13;2006;790908
790997;9047230;453-458;22;2015;790997
791081;9047230;529;18;2011;791081
791199;9047230;341-344;17;2010;791199
791447;9047231;60-63;11;2016;791447
791473;9047231;37-42;4;2009;791473
791600;9047231;40-45;3;2008;791600
791630;9047231;11-15;11;2016;791630
791732;9047231;140-148;12;2017;791732
791843;9047231;4-25;12;2017;791843
791914;9047231;95-106;12;2017;791914
791976;9047231;4-11;6;2011;791976
792047;9047231;47-51;6;2011;792047
792196;9047231;153-162;12;2017;792196
792250;9047231;4-10;5;2010;792250
792282;9047232;339-349;3;2005;792282
792368;9047232;273-288;1;2003;792368
792385;9047232;162-184;15;2017;792385
792407;9047232;150-164;3;2005;792407
792410;9047232;395-414;7;2009;792410
792430;9047232;341-359;16;2018;792430
792485;9047232;317-338;13;2015;792485
792499;9047232;405-416;6;2008;792499
792562;9047232;646-660;5;2007;792562
792577;9047232;624-643;16;2018;792577
792676;9047232;1-25;15;2017;792676
792679;9047232;51-70;13;2015;792679
792752;9047232;67-87;6;2008;792752
792803;9047232;662-681;4;2006;792803
792916;9047234;865-881;4;2007;792916
793016;9047234;1175-1183;4;2007;793016
793158;9047235;114-139;12;2015;793158
793207;9047234;175-188;1;2004;793207
793232;9047235;1-4;13;2016;793232
793321;9047235;455-466;12;2015;793321
793561;9047236;32-49;4;2013;793561
793814;9047239;630-642;11;2015;793814
793830;9047239;256-270;10;2014;793830
793977;9047239;1420-1430;14;2018;793977
794045;9047239;523-538;14;2018;794045
794081;9047239;459-472;7;2011;794081
794147;9047239;754-764;12;2016;794147
794243;9047239;249-262;12;2016;794243
794247;9047239;679-690;7;2011;794247
794382;9047240;1286-1296;22;2011;794382
794438;9047240;869-887;23;2012;794438
794664;9047240;633-652;29;2018;794664
794720;9047240;200-209;15;2004;794720
794761;9047240;745-764;21;2010;794761
794821;9047240;847-866;26;2015;794821
794846;9047240;390-404;26;2015;794846
794864;9047240;441-456;19;2008;794864
794928;9047240;495-513;28;2017;794928
794982;9047240;185-203;25;2014;794982
795333;9047240;413-431;22;2011;795333
795352;9047240;401-419;25;2014;795352
795479;9047240;;26;2015;795479
795530;9047241;357-373;52;1996;795530
795549;9047241;496-497;80;2014;795549
795578;9047241;817-825;82;2016;795578
795645;9047241;1-22;44;1992;795645
795649;9047241;116-129;30;1985;795649
795655;9047241;256-278;9;1974;795655
795672;9047241;1323-1338;80;2014;795672
795681;9047241;216-230;28;1984;795681
795719;9047241;348-375;17;1978;795719
795720;9047241;222-250;14;1977;795720
795723;9047241;331-349;27;1983;795723
795817;9047241;154-179;45;1992;795817
795820;9047241;402-429;41;1990;795820
795865;9047241;203-233;33;1986;795865
795909;9047241;355-374;31;1985;795909
795911;9047241;334-361;49;1994;795911
795942;9047241;60-79;28;1984;795942
795963;9047241;490-509;36;1988;795963
796021;9047241;368-379;21;1980;796021
796056;9047241;337-353;60;2000;796056
796061;9047241;76-103;45;1992;796061
796107;9047241;103-120;28;1984;796107
796121;9047241;142-160;33;1986;796121
796146;9047241;523-535;51;1995;796146
796152;9047241;661-670;81;2015;796152
796194;9047241;911-939;81;2015;796194
796207;9047241;180-203;72;2006;796207
796219;9047241;179-202;33;1986;796219
796229;9047241;156-178;21;1980;796229
796292;9047241;305-323;6;1972;796292
796299;9047241;222-236;19;1979;796299
796340;9047241;435-470;45;1992;796340
796358;9047241;409-445;29;1984;796358
796483;9047241;441-464;54;1997;796483
796489;9047241;539-554;70;2005;796489
796498;9047241;259-289;38;1989;796498
796527;9047241;25-61;43;1991;796527
796531;9047241;15-35;24;1982;796531
796532;9047241;99-128;25;1982;796532
796575;9047241;185-225;16;1978;796575
796586;9047241;448-461;7;1973;796586
796622;9047241;495-505;52;1996;796622
796624;9047241;464-497;48;1994;796624
796773;9047241;335-379;13;1976;796773
796780;9047241;361-393;33;1986;796780
796793;9047241;3-17;51;1995;796793
796797;9047241;37-56;3;1969;796797
796806;9047241;126-141;33;1986;796806
796809;9047241;133-147;49;1994;796809
796843;9047241;27-44;19;1979;796843
796892;9047241;77-120;47;1993;796892
796916;9047241;77-105;36;1988;796916
796936;9047241;18-31;20;1980;796936
796939;9047241;86-124;38;1989;796939
796942;9047241;86-91;18;1979;796942
796989;9047241;273-285;51;1995;796989
797006;9047241;35-55;17;1978;797006
797017;9047241;127-150;23;1981;797017
797031;9047241;223-252;56;1998;797031
797057;9047241;51-76;27;1983;797057
797081;9047241;219-230;20;1980;797081
797089;9047241;2-41;25;1982;797089
797115;9047241;64-86;51;1995;797115
797149;9047241;8-35;29;1984;797149
797153;9047241;35-46;18;1979;797153
797204;9047241;142-166;28;1984;797204
797239;9047241;219-267;43;1991;797239
797258;9047241;280-299;15;1977;797258
797282;9047241;1067-1086;80;2014;797282
797335;9047241;453-482;58;1999;797335
797368;9047241;270-279;17;1978;797368
797374;9047241;45-76;47;1993;797374
797422;9047241;275-296;33;1986;797422
797437;9047241;550-569;52;1996;797437
797450;9047241;338-358;29;1984;797450
797461;9047241;143-154;18;1979;797461
797482;9047241;293-339;34;1987;797482
797492;9047241;80-102;28;1984;797492
797499;9047241;255-310;48;1994;797499
797544;9047241;26-52;51;1995;797544
797570;9047241;44-64;41;1990;797570
797583;9047241;145-162;19;1979;797583
797585;9047241;573-585;79;2013;797585
797599;9047241;241-272;55;1997;797599
797602;9047241;633-651;67;2003;797602
797650;9047241;185-221;47;1993;797650
797668;9047241;207-224;29;1984;797668
797675;9047241;65-156;41;1990;797675
797679;9047241;380-404;38;1989;797679
797760;9047241;405-432;51;1995;797760
797761;9047241;145-169;43;1991;797761
797764;9047241;2-24;43;1991;797764
797824;9047241;29-59;28;1984;797824
797843;9047241;141-159;44;1992;797843
797848;9047241;240-258;38;1989;797848
797865;9047241;121-141;28;1984;797865
797879;9047241;103-112;64;2002;797879
797903;9047241;181-229;41;1990;797903
797917;9047241;69-90;82;2016;797917
797955;9047241;53-63;51;1995;797955
797978;9047241;182-209;31;1985;797978
798027;9047241;203-218;20;1980;798027
798058;9047241;305-335;78;2012;798058
798061;9047241;110-134;51;1995;798061
798097;9047241;94-115;59;1999;798097
798115;9047241;175-188;49;1994;798115
798137;9047241;343-354;31;1985;798137
798190;9047241;121-156;47;1993;798190
798195;9047241;125-144;43;1991;798195
798202;9047241;321-364;35;1987;798202
798208;9047241;62-124;43;1991;798208
798214;9047241;433-455;51;1995;798214
798217;9047241;333-347;23;1981;798217
798236;9047241;1-26;46;1993;798236
798265;9047241;199-209;55;1997;798265
798313;9047241;25-43;41;1990;798313
798355;9047241;101-120;83;2017;798355
798391;9047241;24-35;55;1997;798391
798394;9047241;1-22;35;1987;798394
798418;9047241;167-189;28;1984;798418
798483;9047242;8-22;26;2016;798483
798486;9047242;74-84;13;2013;798486
798488;9047242;1-6;7;2012;798488
798630;9047242;15-24;2;2012;798630
798674;9047242;897-912;44;2019;798674
798838;9047242;192-208;39;2018;798838
798926;9047243;3-23;23;2016;798926
798989;9047243;180-192;28;2018;798989
799132;9047243;234-243;17;2014;799132
799157;9047243;187-196;13;2013;799157
799364;9047243;95-105;15;2014;799364
799451;9047243;38-46;1;2005;799451
799638;9047244;101-111;9;2017;799638
799665;9047244;333-342;8;2016;799665
799792;9047244;52-61;10;2018;799792
799992;9047245;262-274;31;2018;799992
799993;9047245;30-36;25;2012;799993
800020;9047245;266-270;25;2012;800020
800220;9047245;772-777;24;2011;800220
800260;9047245;438-453;23;2010;800260
800262;9047245;21-24;9;1996;800262
800521;9047245;217-226;26;2013;800521
800701;9047245;172-177;9;1996;800701
801084;9047245;744-750;25;2012;801084
801320;9047245;402-410;20;2007;801320
801366;9047245;156-162;30;2017;801366
801407;9047245;59-63;5;1992;801407
801434;9047245;205-212;6;1993;801434
801461;9047245;527-536;25;2012;801461
801592;9047246;43-72;6;2014;801592
801697;9047246;29-57;11;2019;801697
801767;9047246;385-406;1;2009;801767
801791;9047247;39-51;3;2016;801791
801792;9047247;167-180;2;2015;801792
801823;9047247;241-252;4;2017;801823
801922;9047248;49-70;3;2012;801922
802056;9047249;263-291;32;2000;802056
802083;9047249;99-116;99;2016;802083
802139;9047249;44-63;78;2013;802139
802204;9047249;253-268;87;2014;802204
802211;9047249;218-233;101;2017;802211
802362;9047249;233-239;102;2017;802362
802879;9047249;231-247;53;2005;802879
802954;9047249;104-111;105;2017;802954
803038;9047249;370-394;63;2008;803038
803042;9047249;286-310;44;2003;803042
803081;9047249;311-326;109;2018;803081
803112;9047249;1-29;58;2007;803112
803159;9047249;215-231;81;2013;803159
803195;9047249;146-169;70;2010;803195
803245;9047249;102-125;86;2014;803245
803290;9047249;995-1004;66;2009;803290
803467;9047249;184-207;74;2012;803467
803503;9047249;304-338;35;2001;803503
803575;9047249;1-16;75;2012;803575
803734;9047249;159-179;85;2014;803734
803798;9047249;594-597;66;2009;803798
803837;9047249;49-64;96;2016;803837
803930;9047249;18-27;92;2015;803930
804106;9047250;126-152;12;2018;804106
804326;9047250;339-361;8;2014;804326
804378;9047251;39-49;8;2017;804378
804398;9047251;33-48;2;2015;804398
804448;9047252;145-168;10;2001;804448
804562;9047252;93-134;6;1996;804562
804909;9047253;211-218;4;2008;804909
804953;9047253;6157904:1-6157904:14;2016;2016;804953
804968;9047253;354586:1-354586:7;2015;2015;804968
805052;9047253;901418:1-901418:12;2015;2015;805052
805386;9047253;8310296:1-8310296:16;2016;2016;805386
805417;9047253;7469342:1-7469342:13;2017;2017;805417
805495;9047253;6967505:1-6967505:8;2018;2018;805495
805538;9047254;472-478;60;2011;805538
805754;9047254;879-886;61;2012;805754
805858;9047254;8-14;79;2015;805858
805883;9047254;627-643;54;2005;805883
805935;9047254;57-67;102;2017;805935
806043;9047254;289-295;48;2003;806043
806082;9047254;135-148;50;2003;806082
806210;9047254;18-27;57;2008;806210
806392;9047254;1015-1021;55;2006;806392
806552;9047254;249-256;45;2002;806552
806568;9047254;87-92;60;2011;806568
806620;9047254;24-30;112;2018;806620
806629;9047254;650-659;55;2006;806629
806753;9047254;25-32;99;2017;806753
806794;9047254;173-178;56;2007;806794
806862;9047254;1168-1174;61;2012;806862
806944;9047254;228-235;57;2008;806944
806957;9047254;595-601;57;2008;806957
807011;9047254;98-106;61;2012;807011
807027;9047254;64-71;99;2017;807027
807139;9047254;792-793;58;2009;807139
807265;9047254;690-698;60;2011;807265
807331;9047254;56-63;87;2016;807331
807498;9047254;695-703;59;2010;807498
807527;9047254;496-502;62;2013;807527
807592;9047254;973-979;54;2005;807592
807596;9047254;476-483;59;2010;807596
807723;9047254;49-58;104;2017;807723
807726;9047254;21-27;101;2017;807726
807952;9047256;67-79;19;2012;807952
807982;9047256;193-212;25;2018;807982
808168;9047256;135-153;7;2000;808168
808224;9047256;319-331;9;2002;808224
808328;9047256;351-364;19;2012;808328
808415;9047256;271-272;17;2010;808415
808929;9047257;455;123;2006;808929
808949;9047257;207-212;130;2013;808949
808959;9047257;439-440;134;2017;808959
808992;9047257;293-298;129;2012;808992
809112;9047257;147-152;125;2008;809112
809144;9047257;28-33;129;2012;809144
809167;9047257;325-328;132;2015;809167
809219;9047257;1-2;135;2018;809219
809562;9047257;114-116;135;2018;809562
809565;9047257;179;132;2015;809565
809598;9047257;61-71;123;2006;809598
809614;9047257;362-366;127;2010;809614
809656;9047257;70-78;131;2014;809656
809856;9047258;60-67;54;2016;809856
809946;9047258;71-79;55;2017;809946
810050;9047258;62-63;42;2004;810050
810059;9047258;64-73;49;2011;810059
810133;9047258;42-48;53;2015;810133
810328;9047258;18-26;51;2013;810328
810336;9047258;140-147;49;2011;810336
810553;9047258;30-31;41;2003;810553
810657;9047258;148-153;46;2008;810657
810688;9047258;88-93;54;2016;810688
810769;9047258;122-123;53;2015;810769
810792;9047258;136-142;48;2010;810792
810840;9047258;49-54;46;2008;810840
811054;9047258;149-153;43;2005;811054
811261;9047258;70-71;50;2012;811261
811354;9047258;;53;2015;811354
811365;9047258;1-4;43;2005;811365
811727;9047258;26-33;55;2017;811727
811825;9047258;70-77;49;2011;811825
811860;9047258;96-100;49;2011;811860
811904;9047258;1-4;50;2012;811904
811913;9047258;74-79;41;2003;811913
811966;9047258;66-73;47;2009;811966
811972;9047258;112-119;46;2008;811972
812381;9047258;18-24;53;2015;812381
812471;9047258;94-101;53;2015;812471
812480;9047258;154-161;56;2018;812480
812644;9047258;126-132;49;2011;812644
812680;9047258;26-33;53;2015;812680
812929;9047258;1-3;43;2005;812929
812989;9047258;134-135;53;2015;812989
813048;9047258;134-141;55;2017;813048
813072;9047258;154-161;51;2013;813072
813084;9047258;231-239;49;2011;813084
813293;9047258;54-60;41;2003;813293
813362;9047258;166;54;2016;813362
813391;9047258;136;54;2016;813391
813543;9047258;24-31;44;2006;813543
813607;9047258;16-17;55;2017;813607
813770;9047258;41-47;52;2014;813770
813836;9047258;136-143;45;2007;813836
813876;9047258;95-103;48;2010;813876
813877;9047258;155-161;55;2017;813877
814077;9047259;21:1-21:22;14;2018;814077
814589;9047259;510-534;2;2006;814589
814925;9047261;554-564;24;2016;814925
814991;9047261;946-955;24;2016;814991
815058;9047261;789;26;2018;815058
815086;9047261;816-823;24;2016;815086
815287;9047261;340-346;20;2012;815287
815317;9047261;293-298;23;2015;815317
815420;9047261;275-291;24;2016;815420
815444;9047261;866-874;25;2017;815444
815478;9047261;477-485;25;2017;815478
815733;9047262;173-217;15;2001;815733
815737;9047262;349-368;29;2015;815737
815754;9047262;741-767;19;2005;815754
815826;9047262;467-470;26;2012;815826
815832;9047262;393-408;26;2012;815832
815923;9047262;7;26;2012;815923
815948;9047262;141-142;25;2011;815948
816050;9047263;164-189;21;2013;816050
816429;9047265;52-62;10;1987;816429
816438;9047264;10-16;9;1986;816438
816441;9047265;16-21;16;1993;816441
816447;9047265;5-11;10;1987;816447
816452;9047264;53-62;4;1981;816452
816458;9047265;36-43;20;1997;816458
816459;9047265;45-50;17;1994;816459
816464;9047265;14-18;14;1991;816464
816467;9047265;23-31;21;1998;816467
816477;9047265;12-24;21;1998;816477
816480;9047265;25-32;19;1996;816480
816484;9047265;32-38;21;1998;816484
816487;9047264;20-28;6;1983;816487
816493;9047264;58-62;6;1983;816493
816505;9047265;3-9;18;1995;816505
816506;9047265;11-18;18;1995;816506
816508;9047265;19-25;11;1988;816508
816518;9047264;1-4;1;1977;816518
816522;9047265;6;35;2012;816522
816543;9047265;19-28;18;1995;816543
816544;9047265;19-28;16;1993;816544
816549;9047265;3-11;20;1997;816549
816554;9047265;3-11;19;1996;816554
816564;9047264;1;5;1982;816564
816566;9047265;38-45;20;1997;816566
816567;9047265;14-23;19;1996;816567
816574;9047264;84-90;8;1985;816574
816581;9047265;22-28;17;1994;816581
816589;9047265;23-29;12;1989;816589
816595;9047265;31-40;18;1995;816595
816596;9047265;10-14;15;1992;816596
816600;9047265;3-7;14;1991;816600
816607;9047265;23-26;15;1992;816607
816608;9047265;19-27;19;1996;816608
816610;9047265;14-17;17;1994;816610
816612;9047265;29-40;17;1994;816612
816625;9047265;27-35;17;1994;816625
816635;9047265;43-46;17;1994;816635
816636;9047265;30-37;20;1997;816636
816638;9047265;24-31;10;1987;816638
816646;9047265;56-63;11;1988;816646
816648;9047265;23-30;11;1988;816648
816655;9047265;42-52;16;1993;816655
816656;9047265;4-13;21;1998;816656
816659;9047265;3-45;20;1997;816659
816661;9047265;4-15;14;1991;816661
816664;9047265;23-27;17;1994;816664
816668;9047265;28-43;10;1987;816668
816669;9047265;40-43;15;1992;816669
816682;9047265;16-25;14;1991;816682
816687;9047264;9-11;5;1982;816687
816689;9047265;28-32;17;1994;816689
816697;9047265;48-54;19;1996;816697
816698;9047265;10-15;10;1987;816698
816706;9047265;47-54;10;1987;816706
816708;9047265;4-9;16;1993;816708
816712;9047265;20-30;19;1996;816712
816721;9047264;34-39;7;1984;816721
816723;9047265;39-45;10;1987;816723
816727;9047264;9-19;6;1983;816727
816732;9047265;46-50;16;1993;816732
816751;9047265;38-42;17;1994;816751
816766;9047264;2-9;8;1985;816766
816770;9047265;29-36;12;1989;816770
816776;9047264;35-42;9;1986;816776
816789;9047265;12-18;20;1997;816789
816791;9047265;8-11;16;1993;816791
816811;9047265;33-40;19;1996;816811
816815;9047265;31-34;15;1992;816815
816828;9047265;21-27;33;2010;816828
816830;9047265;12-18;10;1987;816830
816836;9047264;56-60;7;1984;816836
816846;9047264;46-51;7;1984;816846
816850;9047265;19-26;18;1995;816850
816854;9047265;45-52;19;1996;816854
816857;9047265;26-35;14;1991;816857
816860;9047264;53-57;6;1983;816860
816862;9047265;21-29;21;1998;816862
816865;9047264;3-9;7;1984;816865
816872;9047265;37-43;12;1989;816872
816875;9047265;41-48;18;1995;816875
816885;9047265;28-36;21;1998;816885
816896;9047265;12-20;21;1998;816896
816914;9047265;33-37;14;1991;816914
816915;9047265;32-39;22;1999;816915
816917;9047265;43-47;16;1993;816917
816926;9047265;37-44;19;1996;816926
816931;9047265;3-10;19;1996;816931
816938;9047265;19-29;18;1995;816938
816943;9047265;29-40;12;1989;816943
816951;9047265;25-30;22;1999;816951
816952;9047265;43-51;21;1998;816952
816963;9047265;41-46;22;1999;816963
816979;9047265;16-21;17;1994;816979
816984;9047265;40-46;22;1999;816984
816985;9047265;24-27;16;1993;816985
816993;9047265;19-24;19;1996;816993
816998;9047264;3-8;6;1983;816998
817007;9047265;10-19;10;1987;817007
817016;9047265;14-28;17;1994;817016
817018;9047264;38-43;5;1982;817018
817024;9047264;41-52;4;1981;817024
817030;9047265;58-63;13;1990;817030
817032;9047265;33-43;11;1988;817032
817033;9047265;14-18;16;1993;817033
817038;9047265;37-42;22;1999;817038
817043;9047264;66-74;8;1985;817043
817052;9047265;28-33;16;1993;817052
817054;9047265;6-9;15;1992;817054
817065;9047265;19-24;22;1999;817065
817067;9047264;58-65;5;1982;817067
817069;9047265;41-49;17;1994;817069
817072;9047264;58-65;8;1985;817072
817083;9047265;46-53;12;1989;817083
817093;9047264;10-16;9;1986;817093
817101;9047265;33-40;31;2008;817101
817104;9047265;19-25;10;1987;817104
817113;9047265;4-14;11;1988;817113
817114;9047265;48-51;15;1992;817114
817116;9047265;5-12;12;1989;817116
817119;9047265;30-36;12;1989;817119
817128;9047264;2-5;5;1982;817128
817135;9047265;27-34;22;1999;817135
817139;9047265;4-11;21;1998;817139
817147;9047265;39-48;21;1998;817147
817149;9047265;58-62;14;1991;817149
817152;9047265;3-4;10;1987;817152
817169;9047265;18-22;14;1991;817169
817174;9047265;4-18;16;1993;817174
817185;9047265;46-54;20;1997;817185
817197;9047265;53-56;16;1993;817197
817198;9047265;10-18;18;1995;817198
817209;9047265;40-45;16;1993;817209
817211;9047265;3-18;18;1995;817211
817222;9047265;4-8;21;1998;817222
817223;9047265;46-52;10;1987;817223
817225;9047265;9-14;22;1999;817225
817231;9047265;24-33;19;1996;817231
817241;9047265;9-13;17;1994;817241
817245;9047265;27-35;20;1997;817245
817254;9047264;21-28;5;1982;817254
817255;9047265;22-27;16;1993;817255
817261;9047264;15-18;5;1982;817261
817267;9047265;34-39;13;1990;817267
817271;9047265;43-50;13;1990;817271
817276;9047264;3-10;8;1985;817276
817277;9047265;3-11;22;1999;817277
817296;9047265;12-15;16;1993;817296
817308;9047265;10-18;22;1999;817308
817310;9047265;27-34;20;1997;817310
817312;9047265;4-13;11;1988;817312
817323;9047264;2-3;9;1986;817323
817327;9047265;29-40;18;1995;817327
817329;9047265;30-37;21;1998;817329
817332;9047265;33-38;10;1987;817332
817348;9047265;15-18;15;1992;817348
817368;9047265;18-22;17;1994;817368
817372;9047265;15-21;22;1999;817372
817375;9047265;3;16;1993;817375
817376;9047265;40-45;13;1990;817376
817392;9047265;39-43;14;1991;817392
817398;9047265;27-30;15;1992;817398
817399;9047265;4-8;17;1994;817399
817405;9047265;11-18;19;1996;817405
817423;9047265;31-38;11;1988;817423
817430;9047265;34-42;19;1996;817430
817435;9047265;2-8;12;1989;817435
817440;9047264;67-75;7;1984;817440
817443;9047265;43-52;19;1996;817443
817445;9047265;19-26;22;1999;817445
817450;9047265;38-42;16;1993;817450
817452;9047264;53-60;8;1985;817452
817459;9047265;41-48;18;1995;817459
817478;9047265;52-55;15;1992;817478
817485;9047265;24-28;16;1993;817485
817489;9047265;31-40;22;1999;817489
817492;9047265;35-39;15;1992;817492
817494;9047265;12-18;19;1996;817494
817502;9047265;47-51;17;1994;817502
817508;9047265;35-43;20;1997;817508
817512;9047265;3-13;17;1994;817512
817513;9047265;12-19;20;1997;817513
817525;9047264;44-51;9;1986;817525
817528;9047265;30-40;18;1995;817528
817538;9047265;3-13;19;1996;817538
817551;9047265;4-5;15;1992;817551
817558;9047265;3-11;21;1998;817558
817570;9047265;4-11;19;1996;817570
817573;9047265;21-27;21;1998;817573
817575;9047265;12-19;19;1996;817575
817577;9047265;21-26;20;1997;817577
817582;9047265;48-51;16;1993;817582
817583;9047265;54-63;12;1989;817583
817597;9047265;4-16;18;1995;817597
817601;9047264;10-15;7;1984;817601
817606;9047265;44-48;14;1991;817606
817617;9047265;16-19;16;1993;817617
817618;9047265;16-23;10;1987;817618
817620;9047265;33-37;17;1994;817620
817624;9047265;3-11;20;1997;817624
817625;9047265;4-8;16;1993;817625
817631;9047265;13-20;20;1997;817631
817632;9047265;56-59;15;1992;817632
817635;9047265;28-34;33;2010;817635
817636;9047265;28-36;19;1996;817636
817637;9047265;12-19;22;1999;817637
817640;9047264;4-9;9;1986;817640
817648;9047265;22-30;22;1999;817648
817657;9047264;26-34;7;1984;817657
817660;9047265;2;39;2016;817660
817662;9047265;29-32;16;1993;817662
817664;9047264;28-32;5;1982;817664
817670;9047265;44-47;15;1992;817670
817674;9047265;13-17;14;1991;817674
817689;9047265;31-36;22;1999;817689
817692;9047265;19-23;16;1993;817692
817695;9047265;40-47;19;1996;817695
817708;9047265;2-3;14;1991;817708
817710;9047265;53-61;11;1988;817710
817717;9047265;44-52;22;1999;817717
817721;9047264;58-67;8;1985;817721
817739;9047264;30-36;9;1986;817739
817746;9047265;35-43;13;1990;817746
817752;9047265;15-22;21;1998;817752
817757;9047265;20-29;20;1997;817757
817760;9047265;26-32;10;1987;817760
817763;9047264;50-57;8;1985;817763
817767;9047265;20-27;10;1987;817767
817784;9047265;43-49;22;1999;817784
817787;9047265;37-47;10;1987;817787
817792;9047265;33-36;16;1993;817792
817794;9047265;4-7;16;1993;817794
817806;9047265;60-64;14;1991;817806
817819;9047264;10-18;8;1985;817819
817831;9047265;15-18;22;1999;817831
817834;9047265;25-32;13;1990;817834
817837;9047265;34-39;16;1993;817837
817848;9047265;34-38;14;1991;817848
817888;9047266;15;7;2018;817888
818028;9047266;54-65;2;2013;818028
818047;9047266;284-315;4;2015;818047
818067;9047267;429-441;10;1999;818067
818087;9047267;87-99;7;1996;818087
818151;9047267;101-126;2;1991;818151
818273;9047267;195-209;7;1996;818273
818493;9047267;619-621;27;2016;818493
818603;9047267;95;15;2004;818603
818618;9047267;451-469;28;2017;818618
818931;9047267;409-419;3;1992;818931
819169;9047268;1-10;49;2017;819169
819297;9047268;325-334;19;1998;819297
819541;9047268;177-186;30;2008;819541
819564;9047268;1-19;61;2019;819564
820021;9047268;1-7;30;2008;820021
820239;9047269;;2;2000;820239
820240;9047269;;1;1999;820240
820244;9047269;;3;2001;820244
820245;9047269;;1;1999;820245
820246;9047269;;2;2000;820246
820248;9047269;;2;2000;820248
820249;9047269;;2;2000;820249
820252;9047269;;2;2000;820252
820257;9047269;;1;1999;820257
820258;9047269;;1;1999;820258
820259;9047269;;2;2000;820259
820260;9047269;;1;1999;820260
820262;9047269;;1;1999;820262
820263;9047269;;2;2000;820263
820265;9047269;;2;2000;820265
820271;9047269;;2;2000;820271
820280;9047269;;1;1999;820280
820282;9047269;;2;2000;820282
820286;9047269;;2;2000;820286
820290;9047269;;2;2000;820290
820295;9047269;;2;2000;820295
820296;9047269;;1;1999;820296
820300;9047269;;1;1999;820300
820301;9047269;;2;2000;820301
820303;9047269;;2;2000;820303
820305;9047269;;1;1999;820305
820311;9047269;;2;2000;820311
820312;9047269;;2;2000;820312
820313;9047269;;1;1999;820313
820314;9047269;;2;2000;820314
820316;9047269;;1;1999;820316
820320;9047269;;1;1999;820320
820323;9047269;;1;1999;820323
820325;9047269;;1;1999;820325
820326;9047269;;1;1999;820326
820327;9047269;;2;2000;820327
820331;9047269;;1;1999;820331
820336;9047269;;2;2000;820336
820339;9047269;;2;2000;820339
820344;9047269;;2;2000;820344
820345;9047269;;1;1999;820345
820354;9047269;;1;1999;820354
820358;9047269;;1;1999;820358
820362;9047269;;2;2000;820362
820363;9047269;;2;2000;820363
820364;9047269;;2;2000;820364
820365;9047269;;1;1999;820365
820366;9047269;;1;1999;820366
820372;9047269;;2;2000;820372
820375;9047269;;2;2000;820375
820377;9047269;;2;2000;820377
820665;9047271;5;6;2011;820665
820728;9047271;;1;2006;820728
820824;9047272;119-127;66;2017;820824
820851;9047272;1344-1346;39;2008;820851
821016;9047272;1265-1270;37;2006;821016
821193;9047272;538-546;38;2007;821193
821281;9047272;592-599;43;2012;821281
821297;9047272;480-486;41;2010;821297
821573;9047272;741-743;40;2009;821573
821664;9047272;331-333;36;2005;821664
821820;9047272;10-18;67;2017;821820
